회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),자본(*)(IFRS연결),이자비용(IFRS연결),이자수익(IFRS연결),배당금수익(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),* 발행한 주식총수(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),유동부채(*)(IFRS연결),재고자산(*)(IFRS연결),유동자산(*)(IFRS연결),부채(*)(IFRS연결),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS연결),인건비(IFRS연결),금융비용(IFRS연결),임차료(IFRS연결),세금과공과(IFRS연결),감가상각비(IFRS연결),상장일,상장폐지일
화일약품(주),061250,2012/12,7640793,91832613,5060150,82223388,870217,523533,191,1004732,14020334,113139294,8468718,24356404,24227421,75996822,30915906,98,7094.58,5402.37,346.49,0,0,1391.98,2002/04/18,
화일약품(주),061250,2013/12,5566453,94165904,4209449,86309149,721110,411123,0,6971883,14410958,123024132,8260375,25392475,26930749,72703459,36714983,137,5299.61,7322.84,309.99,0,0,1422.16,2002/04/18,
화일약품(주),061250,2014/12,5668100,96103081,4131762,89070132,574306,395867,71053,-2783831,14410958,122924472,4266154,21861702,25942273,74061710,33854341,139,4408.13,7535.06,107.39,0,0,1871.35,2002/04/18,
화일약품(주),061250,2015/12,1651573,106130032,5453067,98943930,745167,173142,0,-6904795,14410958,140271903,4663981,33490506,31932722,81017390,41327973,137,7279.21,7359.94,572.03,0,0,2771.89,2002/04/18,
화일약품(주),061250,2016/12,2518080,111518584,6381631,99860562,706258,184291,0,9581893,14410958,128615736,8304305,19168832,24802939,76123676,28755174,129,8205.35,7743.73,521.97,0,0,2964.23,2002/04/18,
화일약품(주),061250,2017/12,,,,,,,,,,,,,,,,123,,,,,,,2002/04/18,
화일약품(주),061250,2018/12,,,,,,,,,,,,,,,,132,,,,,,,2002/04/18,
화일약품(주),061250,2019/12,,,,,,,,,,,,,,,,142,,,,,,,2002/04/18,
화일약품(주),061250,2020/12,,,,,,,,,,,,,,,,142,,,,,,,2002/04/18,
화천기계(주),010660,2011/12,,,,,,,,,,,,,,,,309,,,,,,,1988/12/12,
화천기계(주),010660,2012/12,,,,,,,,,,,,,,,,325,,,,,,,1988/12/12,
화천기계(주),010660,2013/12,,,,,,,,,,,,,,,,318,,,,,,,1988/12/12,
화천기계(주),010660,2014/12,,,,,,,,,,,,,,,,341,,,,,,,1988/12/12,
화천기계(주),010660,2015/12,,,,,,,,,,,,,,,,351,,,,,,,1988/12/12,
화천기계(주),010660,2016/12,,,,,,,,,,,,,,,,345,,,,,,,1988/12/12,
화천기계(주),010660,2017/12,,,,,,,,,,,,,,,,338,,,,,,,1988/12/12,
화천기계(주),010660,2018/12,,,,,,,,,,,,,,,,341,,,,,,,1988/12/12,
화천기계(주),010660,2019/12,,,,,,,,,,,,,,,,328,,,,,,,1988/12/12,
화천기계(주),010660,2020/12,,,,,,,,,,,,,,,,304,,,,,,,1988/12/12,
화천기공(주),000850,2011/12,25627593,252081752,27028127,209213098,875919,834830,0,8795175,2200000,312696483,6086805,71506579,47323328,137356228,103483385,318,33895.49,27840.31,41.09,0,0,3044.04,1999/11/18,
화천기공(주),000850,2012/12,10666515,240406158,15350625,222458185,757241,994693,0,19153165,2200000,306873292,5122917,48448232,43576745,117585589,84415108,329,18712.06,28056.24,-237.45,0,0,3478.51,1999/11/18,
화천기공(주),000850,2013/12,13286833,219512361,15016978,229883755,604237,1026942,0,13345934,2200000,316080665,7116058,54810516,46823265,133803249,86196910,327,18789.27,29811.51,-2091.31,0,0,3774.01,1999/11/18,
화천기공(주),000850,2014/12,21874029,245639482,21339917,248917812,528898,1015116,0,22287063,2200000,330426536,7159711,48921165,44094395,139487980,81508723,326,26512.16,32743.64,-2081.41,0,0,4120.75,1999/11/18,
화천기공(주),000850,2015/12,11082780,199324537,16010815,263742224,359542,1073933,0,25221927,2200000,340734968,11625522,41468500,41915710,138821025,76992744,334,19727.27,33287.97,-6127.27,0,0,4284.35,1999/11/18,
화천기공(주),000850,2016/12,4172137,174778621,7151267,271422525,385910,1160742,0,18423040,2200000,346272696,10103848,41314180,36068471,150446843,74850170,344,8320.67,32356.11,-3436.99,0,0,4067.91,1999/11/18,
화천기공(주),000850,2017/12,11012310,208441140,8714915,277356213,438160,1142946,0,8637968,2200000,360582908,8265577,52074538,46337107,161375377,83226695,336,11279.46,34571.24,-899.02,0,0,3781.22,1999/11/18,
화천기공(주),000850,2018/12,8557751,215559440,12656667,288065924,640106,1234603,0,8985451,2200000,385639759,9632570,59184363,51694968,181587510,97573835,343,15424.75,36157.34,-2978.67,0,0,3586.44,1999/11/18,
화천기공(주),000850,2019/12,6871972,206476471,7454029,296659911,699199,1358016,0,17816295,2200000,374944126,28384975,45923999,44656251,168245357,78284215,336,9869.69,38231.69,-2731,0,0,3893.32,1999/11/18,
화천기공(주),000850,2020/12,1428682,161745984,4515768,296163081,215333,859615,0,13341379,2200000,378376165,24742618,46366327,42248057,138201583,82213083,314,5074.66,34390.43,-2513.25,0,0,3578.72,1999/11/18,
환인제약(주),016580,2011/12,,,,,,,,,,,,,,,,410,,,,,,,1996/07/03,
환인제약(주),016580,2012/12,,,,,,,,,,,,,,,,399,,,,,,,1996/07/03,
환인제약(주),016580,2013/12,,,,,,,,,,,,,,,,423,,,,,,,1996/07/03,
환인제약(주),016580,2014/12,,,,,,,,,,,,,,,,441,,,,,,,1996/07/03,
환인제약(주),016580,2015/12,,,,,,,,,,,,,,,,446,,,,,,,1996/07/03,
환인제약(주),016580,2016/12,,,,,,,,,,,,,,,,445,,,,,,,1996/07/03,
환인제약(주),016580,2017/12,,,,,,,,,,,,,,,,469,,,,,,,1996/07/03,
환인제약(주),016580,2018/12,,,,,,,,,,,,,,,,462,,,,,,,1996/07/03,
환인제약(주),016580,2019/12,26164674,159176972,18611977,274461155,20276,2021118,73229,24730951,18600070,304884815,17981909,24743296,28217872,204976600,30423660,488,28222.48,31907.85,-2074.07,0,0,3900.03,1996/07/03,
환인제약(주),016580,2020/12,28418312,171705405,23191298,296602208,31417,1602885,73229,22754683,18600070,329559588,36074053,26724884,32764471,214354888,32957381,485,31081.79,36274.53,-1644.7,0,0,4069.83,1996/07/03,
효성아이티엑스(주),094280,2011/12,5050734,197871619,5774658,21560520,1169431,212798,0,8106651,12428000,61725769,277210,34414934,2605003,24808296,40165250,5692,2503.93,121952.52,956.63,0,0,5008.52,2007/10/25,
효성아이티엑스(주),094280,2012/12,5688915,213327457,4430985,27861343,715841,279629,0,9348547,12428000,71688635,126663,37855854,3477683,26802624,43827292,5911,5705.11,120172.11,436.21,0,0,4763.16,2007/10/25,
효성아이티엑스(주),094280,2013/12,9449583,261681333,7582295,28845477,668204,500574,74733,15375278,12428000,85740869,328486,48884383,2683432,35815936,56895392,6593,9416.27,141705.02,92.9,0,0,4963.27,2007/10/25,
효성아이티엑스(주),094280,2014/12,11689298,287775045,8802191,39253074,567818,656363,74733,2892378,12428000,103239397,512550,52878111,3832617,47566911,63986323,6865,11014.64,151218.97,-163.28,0,0,5346.91,2007/10/25,
효성아이티엑스(주),094280,2015/12,11132861,315749791,7416974,50616749,667182,558181,0,9605677,12428000,120185171,462461,59780917,4151201,51551420,69568421,7501,9354.55,173002.79,109,0,0,5165.3,2007/10/25,
효성아이티엑스(주),094280,2016/12,11290291,340357540,7325044,53121657,938881,420440,0,12827172,12428000,122365581,7022879,60740978,4343857,55244811,69243925,8546,10018.13,188835.65,518.44,0,0,4933.12,2007/10/25,
효성아이티엑스(주),094280,2017/12,12214703,395024484,9522953,62448299,794152,279529,144268,4491945,12428000,147514110,827259,77261114,6683149,71883601,85065811,8522,11781.88,212696.22,370.36,0,0,5229.54,2007/10/25,
효성아이티엑스(주),094280,2018/12,11336665,402109944,7524491,47773274,946408,288386,172763,20379850,12428000,121415206,1340717,65191144,5023712,62507643,73641932,7716,9063.03,233890.46,485.26,26255.96,8469.2,5552.09,2007/10/25,
효성아이티엑스(주),094280,2019/12,13026207,388240100,10829855,51727277,1981836,302118,3688917,18184661,12428000,159341637,554426,81474545,5953962,59888318,107614359,7076,13861,222072.94,-2009.2,12495.98,8143.42,17100.69,2007/10/25,
효성아이티엑스(주),094280,2020/12,16812255,484119584,12749411,49424889,1526750,368021,543152,42753052,12428000,161698570,3481517,88852035,4555579,57475335,112273681,7944,16170.17,293276.14,615.58,12430.76,10618.32,18513.9,2007/10/25,
효성중공업(주),298040,2018/12,49995740,2180484845,1908746,904711079,28653989,1870351,0,2567158,9324548,3432511553,40977457,1999317158,332744154,1492635018,2527800474,3452,,,,,,,2018/07/13,
효성중공업(주),298040,2019/12,130252421,3781445371,16022962,990497465,51918000,6153000,0,75200087,9324548,4000830148,38215576,2116804026,306018124,1579013789,3010332682,3483,55920.49,386051,45765,0,0,70920,2018/07/13,
효성중공업(주),298040,2020/12,44074735,2983970863,-19258017,968250492,53680000,13711000,607000,386562290,9324548,3703454378,52293891,1740041066,318970651,1238407924,2735203886,3154,-17980.08,385881,39362,0,0,75672,2018/07/13,
효성첨단소재(주),298050,2018/12,64142778,1767487185,-23744728,466015869,35307736,536107,0,90951671,4479948,2534697811,84772978,1474715622,466559004,1030997728,2068681942,1012,,,,,,,2018/07/13,
효성첨단소재(주),298050,2019/12,158326477,3053616299,-52906925,405400514,60305000,340430,0,127016741,4479948,2531098757,31839059,1540234017,472116092,983989695,2125698242,1038,52272.97,324518,59925.57,0,0,174233,2018/07/13,
효성첨단소재(주),298050,2020/12,34208423,2394622899,6810289,381110809,47085000,382553,0,312387826,4479948,2376593775,47127699,1574911699,324695630,939289692,1995482965,1000,1105,295927,46663.45,0,0,176359,2018/07/13,
효성티앤씨(주),298020,2018/12,125052222,3359085918,31498303,486901345,45537000,1272000,0,115684005,4327682,3138844259,84734538,1994629707,517313519,1428058179,2651942914,1518,,,,,,,2018/07/13,
효성티앤씨(주),298020,2019/12,322913486,5983144766,122022893,582953743,77478000,1819000,0,349544531,4327682,3224306572,89365306,2074421798,524231839,1470102674,2641352829,1537,230078.5,234795,73804,0,0,201324.78,2018/07/13,
효성티앤씨(주),298020,2020/12,266559583,5161617000,168272055,715355800,52811000,2811000,0,564818284,4327682,2824127678,122242067,1681902964,354691455,1270844406,2108771877,1528,223554.05,231936,49489,0,0,211197,2018/07/13,
효성화학(주),298000,2018/12,64994780,1116772144,20394861,367248241,21043107,58000,0,76768064,3190126,1653249379,79257822,685979239,125294525,438322896,1286001139,1154,,,,,,,2018/07/13,
효성화학(주),298000,2019/12,153887309,1812470396,87823448,454708440,36516000,190000,0,163249196,3190126,2063516498,46059081,431320455,127510171,446058407,1608808058,1165,110013.76,96087,36326,0,0,157334,2018/07/13,
효성화학(주),298000,2020/12,60927549,1817189980,-11616488,402353129,43524000,236000,0,168340866,3190126,2417365034,10181377,627538132,143161586,435749014,2015011905,1183,3421.35,108174,43288,0,0,176938,2018/07/13,
휴림네트웍스(주),192410,2011/12,,,,,,,,,,,,,,,,,,,,,,,2014/08/14,
휴림네트웍스(주),192410,2012/12,,,,,,,,,,,,,,,,,,,,,,,2014/08/14,
휴림네트웍스(주),192410,2013/12,,,,,,,,,,,,,,,,,,,,,,,2014/08/14,
휴림네트웍스(주),192410,2014/12,,,,,,,,,,,,,,,,81,,,,,,,2014/08/14,
휴림네트웍스(주),192410,2015/12,345831,26517055,1261698,30366426,0,332132,0,3267294,3610200,36876359,24292605,6291895,927320,31669437,6509933,89,1122.71,4219.28,-332.13,403.18,186.12,1350.05,2014/08/14,
휴림네트웍스(주),192410,2016/12,-5234529,15256623,-3315657,27125100,0,271254,0,1777341,3610200,34259563,23889009,6910128,1735904,27674096,7134464,88,-4926.5,4650.84,-271.25,385.81,172.3,1238.78,2014/08/14,
휴림네트웍스(주),192410,2017/12,1374839,34493107,-3190011,49479286,407125,455617,3550,-7257830,24435800,100378313,10324965,50395674,5131361,92311977,50899028,104,-239.65,6880.44,-52.04,844.29,258.37,1188.18,2014/08/14,
휴림네트웍스(주),192410,2018/12,-3598661,32996761,-4702885,44860045,1819578,1894230,0,-4500995,23824005,112689957,13364770,37708753,2746192,104827521,67829912,106,-3402.57,8978.88,-74.65,1211.38,292.77,1209.76,2014/08/14,
휴림네트웍스(주),192410,2019/12,3645310,31303512,2962339,47781105,1506150,2276675,0,5458634,23824005,102970317,10710673,39936281,2394692,96187492,55189212,129,4186.06,8482.91,-770.53,259.7,266.32,2015.22,2014/08/14,
휴림네트웍스(주),192410,2020/12,-11779313,13589427,-12229657,31659694,2010220,2217777,0,-10622408,26903874,66434121,2721740,29413710,1941372,61710769,34774427,107,-13990.86,7513.18,-207.56,237.62,271.43,1747.76,2014/08/14,
휴림로봇(주),090710,2011/12,1919974,50242853,1323555,24569640,648016,137705,496,-3944532,6955572,53618357,4254252,25649981,8718692,35212801,29048717,161,1233.25,6326.56,509.82,0,0,2054.59,2006/12/05,
휴림로봇(주),090710,2012/12,-4289123,31078715,-5126387,23942900,828262,154290,496,-794580,8741286,49062057,3197772,20262219,8201691,30372790,25119157,153,-5084.45,6819.02,673.48,0,0,2723.25,2006/12/05,
휴림로봇(주),090710,2013/12,-3308754,42405523,-5430161,18952809,1101509,188425,372,2105902,8741286,44803528,1381894,21889080,6920864,24945921,25850720,150,-5271.06,8625.14,912.71,0,0,3195.52,2006/12/05,
휴림로봇(주),090710,2014/12,-7462863,31490485,-14468954,4780016,1145531,143803,0,-222344,8741286,31221323,731033,24534166,3906188,18434871,26441308,98,-13927.68,7541.88,1001.73,0,0,2515.96,2006/12/05,
