회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),상장일,상장폐지일
(주)서플러스글로벌,140070,2018/12,182797720,125377126,27164179,20430949,146061392,2017/01/25,
(주)서플러스글로벌,140070,2019/12,178822583,125022912,2718688,1535960,110327845,2017/01/25,
(주)서플러스글로벌,140070,2020/12,224013250,134891286,15418116,11688949,125560222,2017/01/25,
(주)서한,011370,2011/12,,,,,,1994/05/24,
(주)서한,011370,2012/12,,,,,,1994/05/24,
(주)서한,011370,2013/12,,,,,,1994/05/24,
(주)서한,011370,2014/12,,,,,,1994/05/24,
(주)서한,011370,2015/12,,,,,,1994/05/24,
(주)서한,011370,2016/12,,,,,,1994/05/24,
(주)서한,011370,2017/12,,,,,,1994/05/24,
(주)서한,011370,2018/12,,,,,,1994/05/24,
(주)서한,011370,2019/12,,,,,,1994/05/24,
(주)서한,011370,2020/12,,,,,,1994/05/24,
(주)서흥,008490,2011/12,434227525,208861973,26909950,19607774,187868823,1990/03/27,
(주)서흥,008490,2012/12,466466906,199953359,14425658,-2377818,207026299,1990/03/27,
(주)서흥,008490,2013/12,466545008,218228821,25155455,13842695,269989436,1990/03/27,
(주)서흥,008490,2014/12,491207876,237288184,29128232,22173014,291116075,1990/03/27,
(주)서흥,008490,2015/12,556754829,263041886,33833825,25222928,304123699,1990/03/27,
(주)서흥,008490,2016/12,585890727,288439040,40113698,30703782,340361415,1990/03/27,
(주)서흥,008490,2017/12,595288907,300840519,37286555,26393453,350007727,1990/03/27,
(주)서흥,008490,2018/12,639100630,308172372,39306802,29384182,393476123,1990/03/27,
(주)서흥,008490,2019/12,708861042,328994625,47404023,37366004,460728389,1990/03/27,
(주)서흥,008490,2020/12,765989776,376982270,74317232,59261939,553012154,1990/03/27,
(주)서희건설,035890,2011/12,786126364,231751130,14216296,-5343363,965801445,1999/12/24,
(주)서희건설,035890,2012/12,789889785,245321234,7170401,-16813926,919164739,1999/12/24,
(주)서희건설,035890,2013/12,747878821,179946552,18851825,-65856638,832615658,1999/12/24,
(주)서희건설,035890,2014/12,734426413,185750072,40600593,6177308,941772254,1999/12/24,
(주)서희건설,035890,2015/12,721932877,201274840,34645091,15124830,1053909158,1999/12/24,
(주)서희건설,035890,2016/12,766834184,229393160,82342081,28515450,1073708295,1999/12/24,
(주)서희건설,035890,2017/12,807007034,269627955,88123170,31108092,1033271360,1999/12/24,
(주)서희건설,035890,2018/12,852102932,297368072,83069600,36922785,1138810784,1999/12/24,
(주)서희건설,035890,2019/12,976143473,394423522,118232064,61814559,1242974178,1999/12/24,
(주)서희건설,035890,2020/12,1255419016,539862174,174431554,127482354,1278313080,1999/12/24,
(주)석경에이티,357550,2011/12,,,,,,2020/12/23,
(주)석경에이티,357550,2012/12,,,,,,2020/12/23,
(주)석경에이티,357550,2013/12,,,,,,2020/12/23,
(주)석경에이티,357550,2014/12,,,,,,2020/12/23,
(주)석경에이티,357550,2015/12,,,,,,2020/12/23,
(주)석경에이티,357550,2016/12,,,,,,2020/12/23,
(주)석경에이티,357550,2017/12,,,,,,2020/12/23,
(주)석경에이티,357550,2018/12,,,,,,2020/12/23,
(주)석경에이티,357550,2019/12,19462715,10050483,1316925,1110990,6403310,2020/12/23,
(주)석경에이티,357550,2020/12,27064335,20767083,1447637,1021938,6722747,2020/12/23,
(주)선광,003100,2011/12,422159403,299624648,87312379,87232131,132452156,1999/12/21,
(주)선광,003100,2012/12,431728362,321681911,19367874,13090179,130953916,1999/12/21,
(주)선광,003100,2013/12,456697995,326865181,17140825,10646549,126971122,1999/12/21,
(주)선광,003100,2014/12,513888239,284310123,15275930,-46742491,113370970,1999/12/21,
(주)선광,003100,2015/12,589286719,286753103,8287188,5512959,101848501,1999/12/21,
(주)선광,003100,2016/12,520311278,300495585,13332830,20844398,128035830,1999/12/21,
(주)선광,003100,2017/12,541277167,303956568,20935615,6168685,143592261,1999/12/21,
(주)선광,003100,2018/12,552406614,304854749,15760343,10554585,135619577,1999/12/21,
(주)선광,003100,2019/12,709957771,307007770,24254814,5086402,144994753,1999/12/21,
(주)선광,003100,2020/12,705889881,305281394,28581656,6824766,151729445,1999/12/21,
(주)선앤엘,002820,2011/12,495199703,272705081,9951709,5936620,338091633,1976/05/22,
(주)선앤엘,002820,2012/12,454078035,265683919,-4358047,-3609428,333579587,1976/05/22,
(주)선앤엘,002820,2013/12,519216425,264553370,4486865,2492361,403527847,1976/05/22,
(주)선앤엘,002820,2014/12,523959616,268285548,2476949,-1736817,480447717,1976/05/22,
(주)선앤엘,002820,2015/12,563581137,272941148,11571654,4986428,551373874,1976/05/22,
(주)선앤엘,002820,2016/12,577876290,282521532,13913702,8033547,551207836,1976/05/22,
(주)선앤엘,002820,2017/12,617344859,270101074,2460296,-4134540,621841805,1976/05/22,
(주)선앤엘,002820,2018/12,625332075,255097224,-7142089,-9193105,566020806,1976/05/22,
(주)선앤엘,002820,2019/12,543553941,216801231,-18748459,-39963078,455911727,1976/05/22,
(주)선앤엘,002820,2020/12,528379079,203269558,-3793149,-10471827,412530215,1976/05/22,
(주)선익시스템,171090,2011/12,,,,,,2017/09/20,
(주)선익시스템,171090,2012/12,,,,,,2017/09/20,
(주)선익시스템,171090,2013/12,,,,,,2017/09/20,
(주)선익시스템,171090,2014/12,,,,,,2017/09/20,
(주)선익시스템,171090,2015/12,,,,,,2017/09/20,
(주)선익시스템,171090,2016/12,,,,,,2017/09/20,
(주)선익시스템,171090,2017/12,117826131,90842880,14538590,9765573,123595928,2017/09/20,
(주)선익시스템,171090,2018/12,116006785,83933109,8494074,5158264,117997699,2017/09/20,
(주)선익시스템,171090,2019/12,120131791,90625603,11430479,7145804,87647566,2017/09/20,
(주)선익시스템,171090,2020/12,107497211,90634240,3677987,2316577,65640858,2017/09/20,
(주)선진,136490,2011/12,,,,,,2011/02/16,
(주)선진,136490,2012/12,,,,,,2011/02/16,
(주)선진,136490,2013/12,283542777,145445452,28198197,29285268,522075596,2011/02/16,
(주)선진,136490,2014/12,383056315,167421676,26674017,23418809,595361733,2011/02/16,
(주)선진,136490,2015/12,437278251,189726285,27870886,19089088,603419952,2011/02/16,
(주)선진,136490,2016/12,543650885,194816158,42295519,32701630,645348237,2011/02/16,
(주)선진,136490,2017/12,686844124,334821012,54706105,55644518,816707304,2011/02/16,
(주)선진,136490,2018/12,917160519,331122520,34785401,18495998,912407251,2011/02/16,
(주)선진,136490,2019/12,983329180,331292625,40117085,20262797,1014048908,2011/02/16,
(주)선진,136490,2020/12,1119723429,384039589,107550257,85159813,1348089343,2011/02/16,
(주)선진지주,014300,2011/12,206887371,117830047,1103180,7292609,174589357,1994/01/14,2013/01/18
(주)성광벤드,014620,2011/12,448577539,320438979,35189787,24594846,277025634,2001/01/11,
(주)성광벤드,014620,2012/12,510735016,371884041,76263188,55519094,375930257,2001/01/11,
(주)성광벤드,014620,2013/12,532880524,434702207,90335809,68730282,403523161,2001/01/11,
(주)성광벤드,014620,2014/12,553410147,452053997,53703536,44081833,291972713,2001/01/11,
(주)성광벤드,014620,2015/12,545752283,465517921,22758036,19455271,249880885,2001/01/11,
(주)성광벤드,014620,2016/12,532224306,469067084,2893930,4561634,203052900,2001/01/11,
(주)성광벤드,014620,2017/12,502479497,450362811,-18641619,-16318803,145746476,2001/01/11,
(주)성광벤드,014620,2018/12,499748397,436026968,-14507707,-8333726,169913734,2001/01/11,
(주)성광벤드,014620,2019/12,502049444,439264457,6972728,6167400,202365162,2001/01/11,
(주)성광벤드,014620,2020/12,493582005,437172057,1114669,-1390081,180755082,2001/01/11,
(주)성도이엔지,037350,2011/12,351767614,90216669,2548674,3038675,193539158,2000/01/11,
(주)성도이엔지,037350,2012/12,362033118,125954143,62676036,40561715,393666511,2000/01/11,
(주)성도이엔지,037350,2013/12,367967391,149095120,36149676,22062280,458095209,2000/01/11,
(주)성도이엔지,037350,2014/12,289648250,161962707,14588198,10818119,357295720,2000/01/11,
(주)성도이엔지,037350,2015/12,305323678,170494435,7723294,8194014,329227326,2000/01/11,
(주)성도이엔지,037350,2016/12,349749795,187422029,26288872,23418768,425580840,2000/01/11,
(주)성도이엔지,037350,2017/12,328533571,186976948,24856280,21235465,391339341,2000/01/11,
(주)성도이엔지,037350,2018/12,448829776,194696642,20565535,15331610,529153973,2000/01/11,
(주)성도이엔지,037350,2019/12,519451891,139056397,19008641,-65568397,695685233,2000/01/11,
(주)성도이엔지,037350,2020/12,409472169,228334066,19246894,89157018,537513879,2000/01/11,
(주)성안,011300,2011/12,307479899,99560905,19459051,5061499,284963267,1995/11/10,
(주)성안,011300,2012/12,298232459,104748390,8317370,5568467,271846764,1995/11/10,
(주)성안,011300,2013/12,288273860,108285779,3246198,4318378,262940277,1995/11/10,
(주)성안,011300,2014/12,262894960,103578375,-20074,-3806790,226452025,1995/11/10,
(주)성안,011300,2015/12,259934334,97472317,-256009,-5463983,196907216,1995/11/10,
(주)성안,011300,2016/12,256671843,87637149,-6707796,-3543534,195719920,1995/11/10,
(주)성안,011300,2017/12,293390451,107772107,-4950041,-8718305,203110711,1995/11/10,
(주)성안,011300,2018/12,306490119,94847407,-10685942,-13022455,220173987,1995/11/10,
(주)성안,011300,2019/12,264791163,34728445,-12934285,-43560963,216856564,1995/11/10,
(주)성안,011300,2020/12,312761127,66123040,-17424771,-26213787,128021963,1995/11/10,
(주)성우하이텍,015750,2011/12,2238625332,840037892,164422654,75497139,2583888854,1995/11/04,
(주)성우하이텍,015750,2012/12,2259623106,951732231,200083358,160914573,3010644186,1995/11/04,
(주)성우하이텍,015750,2013/12,2263358590,1010237125,213480449,153403043,3105869137,1995/11/04,
(주)성우하이텍,015750,2014/12,2612066830,1101389375,193033373,130526105,3272703212,1995/11/04,
(주)성우하이텍,015750,2015/12,3229104413,1131172007,145269707,30922692,3521451431,1995/11/04,
(주)성우하이텍,015750,2016/12,3445158804,1152030897,140122401,27419171,3834290085,1995/11/04,
(주)성우하이텍,015750,2017/12,3385206082,1183591985,60837596,29281956,3366358641,1995/11/04,
(주)성우하이텍,015750,2018/12,3317671247,1279481799,75393191,18546014,3456881746,1995/11/04,
(주)성우하이텍,015750,2019/12,3446277584,1316206738,73354787,29501514,3389454157,1995/11/04,
(주)성우하이텍,015750,2020/12,3341459162,1250344014,5266596,-62879113,2970332348,1995/11/04,
(주)성창오토텍,080470,2011/12,52162131,32427089,4988466,4459435,57684359,2006/11/03,
(주)성창오토텍,080470,2012/12,72905833,37842726,5579840,6197617,65733196,2006/11/03,
(주)성창오토텍,080470,2013/12,106695690,44581640,5337918,3996631,148791589,2006/11/03,
(주)성창오토텍,080470,2014/12,112591960,46175496,1049565,2153641,138186883,2006/11/03,
(주)성창오토텍,080470,2015/12,115469944,46844548,1593008,1174806,140848893,2006/11/03,
(주)성창오토텍,080470,2016/12,117662521,48530791,2587818,1523907,152715603,2006/11/03,
(주)성창오토텍,080470,2017/12,106028645,46306322,962144,-1288740,142953914,2006/11/03,
(주)성창오토텍,080470,2018/12,109296757,42622904,171718,-3053272,130670809,2006/11/03,
(주)성창오토텍,080470,2019/12,110875098,42558028,-372965,-140764,132801199,2006/11/03,
(주)성창오토텍,080470,2020/12,122034845,41601568,776859,-211033,125502343,2006/11/03,
(주)세경하이테크,148150,2011/12,,,,,,2019/07/30,
(주)세경하이테크,148150,2012/12,,,,,,2019/07/30,
(주)세경하이테크,148150,2013/12,,,,,,2019/07/30,
(주)세경하이테크,148150,2014/12,,,,,,2019/07/30,
(주)세경하이테크,148150,2015/12,67665867,49543608,5611521,5653223,86538111,2019/07/30,
(주)세경하이테크,148150,2016/12,77467603,51821258,3094951,2931905,97947164,2019/07/30,
(주)세경하이테크,148150,2017/12,73428274,49725265,438704,-2715107,102214767,2019/07/30,
(주)세경하이테크,148150,2018/12,148795145,87977708,38596782,31796979,256592701,2019/07/30,
(주)세경하이테크,148150,2019/12,206426561,138823824,23378046,21123932,281348171,2019/07/30,
(주)세경하이테크,148150,2020/12,207640241,131586159,2006350,-3458658,219966788,2019/07/30,
(주)세기리텍,199870,2011/12,,,,,,2015/12/24,2018/03/28
(주)세기리텍,199870,2012/12,,,,,,2015/12/24,2018/03/28
(주)세기리텍,199870,2013/12,,,,,,2015/12/24,2018/03/28
(주)세기리텍,199870,2014/12,,,,,,2015/12/24,2018/03/28
(주)세기리텍,199870,2015/12,,,,,,2015/12/24,2018/03/28
(주)세기리텍,199870,2016/12,,,,,,2015/12/24,2018/03/28
(주)세동,053060,2011/12,75284054,22722381,770015,154337,92193830,2001/08/17,
(주)세동,053060,2012/12,93156349,22173863,1593893,586968,103929486,2001/08/17,
(주)세동,053060,2013/12,101433187,23569063,1731160,1429157,118814173,2001/08/17,
(주)세동,053060,2014/12,125643592,27315732,-1888216,-1842105,121025142,2001/08/17,
(주)세동,053060,2015/12,126126166,22382882,-3376785,-4198930,131633718,2001/08/17,
(주)세동,053060,2016/12,127367858,19272784,-4251215,-2579120,125538674,2001/08/17,
(주)세동,053060,2017/12,114492516,20828618,-5727607,-7778987,119281845,2001/08/17,
(주)세동,053060,2018/12,124461800,21731874,-2364862,-4182181,140775465,2001/08/17,
(주)세동,053060,2019/12,116302468,13637074,-270863,-6196756,147345825,2001/08/17,
(주)세동,053060,2020/12,100816425,7686492,-4961208,-8825348,119370790,2001/08/17,
(주)세림비앤지,340440,2019/12,,,,,,2019/12/27,
(주)세림비앤지,340440,2020/12,,,,,,2019/12/27,
(주)세보엠이씨,011560,2011/12,130336341,76983355,11394670,7957876,306594861,1996/12/23,
(주)세보엠이씨,011560,2012/12,117506548,81212092,8623737,7076445,209892588,1996/12/23,
(주)세보엠이씨,011560,2013/12,130004221,85188128,8466124,5584536,212791194,1996/12/23,
(주)세보엠이씨,011560,2014/12,169668000,92217645,9934990,8047203,371324014,1996/12/23,
(주)세보엠이씨,011560,2015/12,161485346,104690623,16968836,13664565,305845502,1996/12/23,
(주)세보엠이씨,011560,2016/12,208097427,117331805,19740813,14067004,387772567,1996/12/23,
(주)세보엠이씨,011560,2017/12,257713994,136913803,29088950,21596937,602536022,1996/12/23,
(주)세보엠이씨,011560,2018/12,246405813,158899634,27985354,21156520,473844415,1996/12/23,
(주)세보엠이씨,011560,2019/12,289059467,148385973,-8949532,-7586135,615709105,1996/12/23,
(주)세보엠이씨,011560,2020/12,312035564,152938734,7069127,6743797,641228066,1996/12/23,
(주)세아메카닉스,396300,2011/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2012/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2013/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2014/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2015/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2016/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2017/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2018/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2019/12,,,,,,2022/03/24,
(주)세아메카닉스,396300,2020/12,,,,,,2022/03/24,
(주)세아베스틸지주,001430,2011/12,,,,,,1991/03/12,
(주)세아베스틸지주,001430,2012/12,,,,,,1991/03/12,
(주)세아베스틸지주,001430,2013/12,,,,,,1991/03/12,
(주)세아베스틸지주,001430,2014/12,,,,,,1991/03/12,
(주)세아베스틸지주,001430,2015/12,3593929795,1916612077,222292064,165047731,2526725913,1991/03/12,
(주)세아베스틸지주,001430,2016/12,3537087560,1994239325,143463963,104654833,2531111524,1991/03/12,
(주)세아베스틸지주,001430,2017/12,3590984649,2103170498,188523885,137150034,3055344916,1991/03/12,
(주)세아베스틸지주,001430,2018/12,3718893786,1994998724,55861842,24809846,3278056473,1991/03/12,
(주)세아베스틸지주,001430,2019/12,3576889161,1983091009,43988893,19189145,2960677156,1991/03/12,
(주)세아베스틸지주,001430,2020/12,3280434991,1713720569,-3332103,-245476440,2535775916,1991/03/12,
(주)세아제강,306200,2018/12,,,,,,2018/10/05,
(주)세아제강,306200,2019/12,,,,,,2018/10/05,
(주)세아제강,306200,2020/12,,,,,,2018/10/05,
(주)세아제강지주,003030,2011/12,1932618927,955183669,142233479,98805214,2147387610,1969/05/13,
(주)세아제강지주,003030,2012/12,2030350314,1003939743,173449900,99639590,2470414332,1969/05/13,
(주)세아제강지주,003030,2013/12,1995560542,1099444762,154607297,116649702,2219155488,1969/05/13,
(주)세아제강지주,003030,2014/12,2285029617,1174691083,164172447,76533010,2453142879,1969/05/13,
(주)세아제강지주,003030,2015/12,2073851398,1227134688,77705366,45773152,2191658103,1969/05/13,
(주)세아제강지주,003030,2016/12,2169697077,1292067163,77248357,65316124,1797489537,1969/05/13,
(주)세아제강지주,003030,2017/12,2411700237,1269120124,119142397,29091959,2289927787,1969/05/13,
(주)세아제강지주,003030,2018/12,2445381294,1352599356,80535316,322767021,1781689432,1969/05/13,
(주)세아제강지주,003030,2019/12,2448548032,1352347018,63138665,14745475,2643906637,1969/05/13,
(주)세아제강지주,003030,2020/12,2315558157,1330716232,67104302,33771313,2306357442,1969/05/13,
(주)세아특수강,019440,2011/12,474609645,207401521,47006666,29175813,691724494,2011/06/01,
(주)세아특수강,019440,2012/12,484959468,216382039,33866502,21371983,712114845,2011/06/01,
(주)세아특수강,019440,2013/12,486216680,244062715,50978997,33007145,764348271,2011/06/01,
(주)세아특수강,019440,2014/12,530110210,274781125,48037008,32164628,750572240,2011/06/01,
(주)세아특수강,019440,2015/12,500308874,287388704,34876834,19214190,681317073,2011/06/01,
(주)세아특수강,019440,2016/12,516822970,305854126,40389664,23667736,668837237,2011/06/01,
(주)세아특수강,019440,2017/12,527347713,321304414,35057764,23700203,729885140,2011/06/01,
(주)세아특수강,019440,2018/12,500036175,325093225,19690399,11067241,723577100,2011/06/01,
(주)세아특수강,019440,2019/12,573172966,327395154,19471042,10992895,717472560,2011/06/01,
(주)세아특수강,019440,2020/12,552376575,314790939,855722,-4255982,655017406,2011/06/01,
(주)세아홀딩스,058650,2011/12,3845130468,2152642538,348296074,234301214,4261987908,2001/07/30,
(주)세아홀딩스,058650,2012/12,4008794418,2185668996,214410025,126618021,3845053221,2001/07/30,
(주)세아홀딩스,058650,2013/12,3914700975,2182536295,197041412,23163452,3662167369,2001/07/30,
(주)세아홀딩스,058650,2014/12,4141073291,2316747081,255646238,164521941,3896057293,2001/07/30,
