회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),자본(*)(IFRS),이자비용(IFRS),이자수익(IFRS),배당금수익(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),* 발행한 주식총수(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),유동부채(*)(IFRS),재고자산(*)(IFRS),유동자산(*)(IFRS),부채(*)(IFRS),합계_기말인원,법인세비용차감전(계속사업)손익(IFRS),인건비(IFRS),금융비용(IFRS),임차료(IFRS),세금과공과(IFRS),감가상각비(IFRS),상장일,상장폐지일
백광산업(주),001340,2014/12,-24308514,329755960,-33960815,128549617,7297469,94936,40300,9446120,31211241,449205565,5286823,240014970,39331940,0,320655948,226,-33755.85,16518.13,7162.23,1571.27,0,32076.4,1976/06/10,
백광산업(주),001340,2015/12,3714894,129196823,-13684824,119144252,3200087,9592,11200,19549543,44918407,309667229,2283879,147007960,4774351,0,190522977,120,-1990.2,11122.36,3179.3,955.06,0,19990.25,1976/06/10,
백광산업(주),001340,2016/12,5364455,134659356,2368277,120492516,4962611,59930,24662,34411168,44918407,280792568,3814963,126288906,5679379,0,160300053,123,2207.02,9646.44,4878.02,1419.45,0,12322,1976/06/10,
백광산업(주),001340,2017/12,9049771,144980616,6337613,130212935,3942906,62703,0,16283126,44918407,280019987,3005572,108469541,5298623,0,149807052,125,6477.57,10529.47,3880.2,1294.75,0,11747.47,1976/06/10,
백광산업(주),001340,2018/12,27483839,175487657,22324784,153919220,3307563,66881,8400,35062030,44918407,297711550,9911822,105165778,8086898,0,143792330,140,23242.83,13870.26,3232.28,1318.73,0,12024.52,1976/06/10,
백광산업(주),001340,2019/12,21441512,168528542,16259211,167580097,3506790,133709,8400,30626016,44918407,328962738,11162570,93908289,8863354,0,161382641,148,16918.67,13887.93,3364.68,1135.63,0,14171.34,1976/06/10,
백광산업(주),001340,2020/12,12720985,171019196,10297922,177603469,2008446,172142,8400,21785173,44918407,323011990,14219081,83993436,9309306,0,145408521,171,10196.53,14547.36,1827.9,858.46,0,15592.93,1976/06/10,
범양건영(주),002410,2011/12,-187551433,149700353,-200067554,13001727,22093455,431464,297023,-11831769,11406718,302947159,9168418,272119168,21925039,0,289945432,191,-209983.89,18733.93,21364.97,3611.52,2633.39,1573.75,1988/05/25,
범양건영(주),002410,2012/12,-23486798,70088284,-87658742,10407867,5897137,1174199,0,1184030,1028934,178835795,10112452,139813542,850116,0,168427928,77,-87996.38,7378.36,4722.94,0,1264.74,1406.69,1988/05/25,
범양건영(주),002410,2013/12,-8875702,49243025,-48945997,18799815,3911945,331120,0,-1350164,2619757,33682085,8319929,8985682,850116,0,14882270,73,-44078.57,5887.95,3580.83,0,586.2,325.87,1988/05/25,
범양건영(주),002410,2014/12,-2435148,48447220,-4627964,13442088,112379,185667,0,-2003913,2663795,28056093,2780319,9526340,850116,0,14614005,87,-4627.96,7025.53,-81.34,0,315.07,76.3,1988/05/25,
범양건영(주),002410,2015/12,59300,65525475,366164,35122102,184708,226663,86360,-2193546,4752587,59895159,1850709,19593218,764960,0,24773057,107,366.16,8670.99,-128.32,0,347.9,230.83,1988/05/25,
범양건영(주),002410,2016/12,143368,104664078,-778154,34969555,991398,344241,1019222,-4665870,4752927,92552833,5399738,42057474,764960,0,57583277,124,-778.15,7398.69,-372.07,0,355.78,289.18,1988/05/25,
범양건영(주),002410,2017/12,1039836,130881462,633397,35117745,1805046,743081,771928,2604451,23769595,94061387,9358874,42196465,764960,0,58943642,148,633.4,10768.37,290.04,0,495.1,334.35,1988/05/25,
범양건영(주),002410,2018/12,5271039,150468452,5570156,42418157,468408,188895,1245100,22854596,24831812,89436364,21630020,39635228,764960,0,47018207,149,6001.7,11440.39,-965.59,0,487.17,363.6,1988/05/25,
범양건영(주),002410,2019/12,10204041,272050582,19722281,62040773,332528,494229,100516,8569808,24831812,110964761,8404815,39043974,764960,0,48923988,160,10663.68,14570.48,-262.22,0,619.13,1066.82,1988/05/25,
범양건영(주),002410,2020/12,13681710,149130151,14054009,76093509,1041894,879816,83635,11625927,24831982,124718393,24831990,35638303,365287,0,48624884,151,13831.53,13216.29,78.44,0,568.8,952.42,1988/05/25,
범한퓨얼셀(주),382900,2019/12,,,,,,,,,,,,,,,,,,,,,,,2022/06/17,
범한퓨얼셀(주),382900,2020/12,,,,,,,,,,,,,,,,,,,,,,,2022/06/17,
베뉴지(주),019010,2011/12,4725963,110895027,-1877542,215492242,11815957,3397298,0,11566002,4820000,482047708,837615,226541086,43585633,0,266555466,354,-1678.41,13692.52,8418.66,0,0,5426.11,1993/11/05,
베뉴지(주),019010,2012/12,-2964157,88747264,-21345252,186440328,10510754,3385991,0,-40581309,4820000,385698628,2279994,157809593,28297151,0,199258300,169,-26653.27,10227.51,7124.76,0,0,5066.88,1993/11/05,
베뉴지(주),019010,2013/12,-355008,63028665,-14528699,171804146,7675943,2285290,0,25326375,4820000,368845893,1398796,156475049,12273075,0,197041747,165,-18036.99,6809.32,5390.65,0,0,5327.57,1993/11/05,
베뉴지(주),019010,2014/12,2546084,68869863,-2636944,168895785,6617917,1925951,0,54604666,4820000,393516957,22545127,182801954,5070673,0,224621171,182,-2137.63,7843.61,4691.97,0,0,6990.74,1993/11/05,
베뉴지(주),019010,2015/12,1610803,68196831,31077676,203670906,4821829,2429428,27337,18663604,4820000,363008603,29071520,130257815,3862194,0,159337697,204,41155.13,9364.75,2365.06,0,0,6613.1,1993/11/05,
베뉴지(주),019010,2016/12,4591513,67043799,460671,202902188,3309654,2347385,124558,-3890190,4820000,337702252,17937864,110732773,3580067,0,134800064,184,1117.47,8458.89,837.71,0,0,5553.91,1993/11/05,
베뉴지(주),019010,2017/12,3739360,64328989,-415765,201032651,2761772,1766595,234473,9089282,4820000,344904371,14431681,106766952,2431488,0,143871720,275,9749.98,8781.94,760.7,0,0,4888.96,1993/11/05,
베뉴지(주),019010,2018/12,3788462,46502971,391664,232431987,2627213,1486356,235309,5736565,4820000,388576981,5346168,102922665,1161221,0,156144994,224,1608.24,7446.27,905.55,0,0,3586.91,1993/11/05,
베뉴지(주),019010,2019/12,4282579,44370185,4456447,235611655,2906944,1964547,254768,7424623,48200000,401722903,11431183,126007786,1320771,0,166111248,204,6650.12,7152.64,687.63,0,0,3238.8,1993/11/05,
베뉴지(주),019010,2020/12,-746495,33904454,7045453,239236650,2816534,1673217,261180,-2194688,48200000,402900765,19558665,109726364,730443,0,163664115,152,3851.98,7249.04,882.14,0,1598.84,3572.2,1993/11/05,
벽산건설(주),002530,2011/12,-48546511,667453609,-86976125,24331407,49416285,4563151,201141,-67996225,27650970,1176623557,12141334,672189867,5902759,0,1152292150,397,-99178.35,45164.03,44651.99,0,0,2913,1975/06/30,2014/04/25
벽산건설(주),002530,2012/12,-224316171,418331665,-373660906,50659855,56801607,3539808,332254,41452369,11495278,511642092,10575430,203667551,3084757,0,460982237,296,-301564.66,36255.81,52929.55,0,0,1063.99,1975/06/30,2014/04/25
보로노이(주),310210,2018/12,-7917330,0,-8089577,27752462,38453,38985,0,-7138213,485752,31259477,1302895,1407015,0,0,3507015,,,,,,,,2022/06/24,
보로노이(주),310210,2019/12,-45988131,0,-45923654,22590114,105844,57553,0,-28237114,9971007,35129855,522719,9518105,0,0,12539741,,-45923.65,14127.62,48.29,58.29,128.6,1033,2022/06/24,
보로노이(주),310210,2020/12,-21927258,5977452,-29972175,30103199,119350,13203,0,-15405209,10574221,49993527,11052630,17315077,0,0,19890328,,-30535.31,11366.63,106.15,80.87,179.34,1533.71,2022/06/24,
보성파워텍(주),006910,2011/12,-2709418,74783065,-3000892,36684714,1579110,294572,26050,-11913498,30742050,80786134,555181,27098493,18512486,0,44101420,191,-3904.1,8380.75,1258.49,0,0,1671.54,1994/09/07,
보성파워텍(주),006910,2012/12,3194343,104828722,1064023,37905713,1940776,195983,0,3972065,30742050,97309916,1201139,48103793,23145764,0,59404203,189,1265.43,8736.54,1744.79,0,0,1814.75,1994/09/07,
보성파워텍(주),006910,2013/12,961028,101569159,-2068914,35703042,1730923,135141,827,47408,30742050,91785176,153498,50912097,28849598,0,56082134,172,-1319.29,9530.09,1594.95,0,0,2049.06,1994/09/07,
보성파워텍(주),006910,2014/12,-4324209,88346084,-4805118,34460257,1662929,104315,0,-1967380,31830530,83866353,466678,40500250,23773497,0,49406096,111,-6348.47,9672.69,1558.61,0,0,2090.29,1994/09/07,
보성파워텍(주),006910,2015/12,1710067,76398955,617402,47887471,1396422,128940,900,1900004,37854719,92908043,3252125,40311396,18124466,0,45020572,121,715.86,6510.13,1266.58,0,0,1848.91,1994/09/07,
보성파워텍(주),006910,2016/12,-4155640,69569604,8252,93351122,760275,128143,1130,-4438341,45854719,127839773,34010183,30528833,15192294,0,34488651,133,130.57,7452.96,631,0,0,1969.45,1994/09/07,
보성파워텍(주),006910,2017/12,-6527048,75383741,-9526234,83877262,245244,222829,2105,-14314479,45854719,120799905,8356707,33445015,25046732,0,36922642,170,-8116.93,8925.99,20.31,0,0,2210.83,1994/09/07,
보성파워텍(주),006910,2018/12,315942,105639646,-5227678,78897029,888100,90685,1130,-11375463,45854719,123827686,15991792,42357489,31009613,0,44930657,157,-4369.83,9456.65,796.28,0,0,2577.28,1994/09/07,
보성파워텍(주),006910,2019/12,-1055177,111651303,591879,79888399,1585936,215680,6130,7236806,45854719,125565648,23357401,44093086,27336433,0,45677249,137,1148.65,9112.46,1364.13,0,0,2431.24,1994/09/07,
보성파워텍(주),006910,2020/12,2292499,82079529,1612437,81667505,1663979,244251,3825,16670327,46073059,122752830,39170677,39429146,19628090,0,41085326,132,1635.3,8647.63,1415.9,0,0,1813.24,1994/09/07,
보해양조(주),000890,2011/12,-31200019,126181323,-44915911,58162863,5996661,270132,0,18193497,43945670,235698398,7016682,158568374,53856727,0,177535535,386,-45080.12,20200.6,5726.53,0,0,8523.4,1988/09/23,
보해양조(주),000890,2012/12,7440117,116109662,-4711702,53827717,6982605,419159,0,2948461,43945670,230490919,2516309,148113970,52099504,0,176663201,370,-3708.21,16974.27,6563.45,0,0,8946.96,1988/09/23,
보해양조(주),000890,2013/12,7336800,114926130,1597179,57473484,5842132,201193,0,3409203,47882660,208134658,1036234,128395945,59288817,0,150661174,367,3251.23,17711.42,5533.22,0,0,9654.78,1988/09/23,
보해양조(주),000890,2014/12,8761758,118793025,4961702,81703710,3745080,142828,0,18414814,82803987,210456522,2699984,77029043,55349312,0,128752812,410,4946.86,18799.42,3501.86,0,0,9933.52,1988/09/23,
보해양조(주),000890,2015/12,8425351,122900603,8244878,104348979,2504848,152642,0,30818461,93761823,218856563,2012299,92181190,55177642,0,114507585,390,11569.55,20796.46,2097.17,0,0,10622.89,1988/09/23,
보해양조(주),000890,2016/12,-5664573,114987352,-6284323,98832038,1605355,43585,0,-9762564,95866444,218046465,819346,91006351,52634051,0,119214427,399,-8021.71,23180.98,1265.61,0,0,11562.41,1988/09/23,
보해양조(주),000890,2017/12,2480684,98851469,11114762,99437887,2198013,53806,0,847811,96596056,217378306,441585,83971379,31330158,0,117940420,277,1259.68,17016.65,1303.9,0,0,12692.64,1988/09/23,
보해양조(주),000890,2018/12,-10758368,81442710,-28033639,69505607,3068316,924469,0,-1749355,96596056,200517920,9085237,74939166,31661997,0,131012313,220,-23241.53,16042.19,1844.74,0,0,12260.77,1988/09/23,
보해양조(주),000890,2019/12,-15547869,76002469,-20384968,76337200,3552288,367023,0,4656627,126043768,162933128,14115562,55339268,18928743,0,86595928,217,-19046.12,11936.61,2843.26,0,0,11290.06,1988/09/23,
보해양조(주),000890,2020/12,1796825,78562429,1766078,78650231,2076000,88386,342005,8233366,127474883,149012060,7370645,53257342,18856764,0,70361829,229,1193.3,12745.18,1645.61,0,0,9899.13,1988/09/23,
부광약품(주),003000,2011/03,39864382,180621167,27677993,198767610,2184937,549224,76425,33671477,27045225,251539303,20623136,44603224,33269109,0,52771693,553,38516.6,32241.14,1559.29,0,0,7051.97,1988/08/05,
부광약품(주),003000,2012/12,21440383,147525248,16511915,196232855,2013951,2815745,133,49499634,28344600,247919262,28871654,39686216,26109730,0,51686407,536,23235.35,28127.18,-801.93,0,0,7379.04,1988/08/05,
부광약품(주),003000,2013/12,22992530,130794937,19532034,201073935,292545,1836343,0,36515221,29687321,228213314,57656830,15870490,29129118,0,27139379,542,25583.48,31452.2,-1543.8,0,1230.38,7632.49,1988/08/05,
부광약품(주),003000,2014/12,27981774,141347310,23502820,208724886,0,1985340,0,27572077,31097011,234547293,67055277,16418080,30372634,0,25822407,613,29544.59,34453.22,-1985.34,0,1423.94,5675.37,1988/08/05,
부광약품(주),003000,2015/12,24142888,141567739,34130172,233025388,0,1305706,0,11246733,34089529,260531867,65725138,19615274,38265174,0,27506479,617,40853.48,38521.94,-1305.71,0,2310.65,5098.15,1988/08/05,
부광약품(주),003000,2016/12,16484547,142017353,20400992,227198916,0,721452,118539,-4336693,37387521,249333787,36131623,16727589,39232586,0,22134871,617,25605.79,36205.04,-839.99,0,1641.86,5413.83,1988/08/05,
부광약품(주),003000,2017/12,15128296,150015833,14780711,227136324,0,403385,4624481,13976604,44564484,253350818,22115235,19534009,39601836,0,26214494,604,20532.8,39197.5,-5027.87,0,1588.31,5811.2,1988/08/05,
부광약품(주),003000,2018/12,34538802,192540298,151069818,426394421,0,928682,6023764,7765166,48870283,506562897,98384086,38046838,34552684,0,80168476,627,197872.07,62539.24,-6952.45,0,1751.66,6590.97,1988/08/05,
부광약품(주),003000,2019/12,12259061,165993097,-3472792,342942040,87714,1976317,22,-20275261,63531367,400104005,30779532,33970743,43419730,0,57161965,638,854.16,54814.89,-1888.63,0,2021.78,5809.23,1988/08/05,
부광약품(주),003000,2020/12,8493207,166144370,-5505151,296734858,961267,1248842,4234,2937206,64837978,401274059,40883027,60451090,50770564,0,104539202,624,-3741.61,56166.23,-291.81,0,2421.21,6099.93,1988/08/05,
부국철강(주),026940,2011/12,9537516,279494928,7403647,100326811,426361,199496,265000,-8582311,20000000,144303661,3353402,42909585,61558284,0,43976850,82,9492.5,6299.54,-38.14,0,0,540.44,2008/10/14,
부국철강(주),026940,2012/12,6081106,298697101,6106111,104541610,376705,245553,238250,27150865,20000000,140117868,14507093,34275263,45613099,0,35576258,79,7904.44,6750.32,-107.1,0,0,549.42,2008/10/14,
부국철강(주),026940,2013/12,2489441,244875798,3466870,106688246,94,259350,181000,9696563,20000000,137818881,23859320,30134063,45031026,0,31130635,72,4438.44,6198.1,-440.26,0,0,480.91,2008/10/14,
부국철강(주),026940,2014/12,2115078,184214463,3088988,107291745,167,435836,160000,14807743,20000000,125858272,35954019,17323888,30409528,0,18566528,72,3998.86,5840.93,-595.67,0,0,538.09,2008/10/14,
부국철강(주),026940,2015/12,3032458,165617436,105157,107339951,85,490610,160154,14662086,20000000,120222230,38962197,12008388,18861430,0,12882279,68,116.19,5553.76,-650.68,0,0,682.97,2008/10/14,
부국철강(주),026940,2016/12,2583306,140175192,3166379,110144087,269,708195,188016,3812318,20000000,121540261,26611758,10754230,17026110,0,11396174,66,3955.69,5453.88,-895.94,0,0,508.19,2008/10/14,
부국철강(주),026940,2017/12,1302428,146118525,2318295,112521675,324,755147,206424,-7916928,20000000,129693768,18173373,16682414,26117049,0,17172094,67,2870.8,5277.15,-961.25,0,0,475.93,2008/10/14,
부국철강(주),026940,2018/12,923264,142352894,2078603,112297880,299,766161,174450,3493642,20000000,123795692,15771541,11266505,28651297,0,11497812,61,2609.73,5168.39,-940.31,0,0,472.14,2008/10/14,
부국철강(주),026940,2019/12,315595,132264146,1838565,112542850,247,892683,223450,4580009,20000000,122258588,14262369,9140716,25544705,0,9715738,56,2304.63,5127.67,-1115.89,0,0,405.52,2008/10/14,
부국철강(주),026940,2020/12,1788701,138929983,807618,113269015,273,785705,153650,6670934,20000000,132192727,15514148,18527201,27251665,0,18923712,55,1026.37,5139.82,-939.08,0,0,251.36,2008/10/14,
부산방직공업(주),025270,2011/03,2479683,43765258,1430226,26093806,951354,41035,0,-9487468,800000,64835487,1918138,35398771,22123684,0,38741681,48,1569.36,2943.03,910.32,0,0,396.86,1995/03/20,2016/08/18
부산방직공업(주),025270,2012/03,2027762,44191364,670151,26657057,1253122,41669,0,7658030,800000,56493113,314390,25973399,25170643,0,29836056,51,809.84,3589.49,1211.45,0,0,267.14,1995/03/20,2016/08/18
부산방직공업(주),025270,2013/12,-776512,34010743,-208364,27292557,792226,11756,0,-692912,800000,53677510,385460,19292145,17488472,0,26384954,39,-243.62,3048.94,780.47,0,0,338.28,1995/03/20,2016/08/18
부산방직공업(주),025270,2014/12,-1622623,37829103,-2071932,25010462,712427,40055,0,2097284,800000,50510904,86278,18940607,14831047,0,25500442,41,-2538.97,3277.99,672.37,0,0,412.26,1995/03/20,2016/08/18
부산방직공업(주),025270,2015/12,-4377229,35962308,-3917882,21060122,594312,109966,1043,7004830,8000000,39361001,501935,15812897,3537822,0,18300880,27,-4985.73,2375.95,483.3,0,0,398.56,1995/03/20,2016/08/18
부산산업(주),011390,2011/12,-1047093,21645435,-1264016,29842365,331991,110599,7200,-1488861,1056000,44099882,209408,10994575,275473,0,14257517,43,-1264.02,2583.62,214.19,0,0,165.06,1990/09/14,
부산산업(주),011390,2012/12,1350972,29684383,1233666,31255868,298159,108078,21480,2542925,1056000,44296154,430463,9945883,351583,0,13040286,44,1233.67,2751.05,168.6,0,0,165.8,1990/09/14,
부산산업(주),011390,2013/12,1569380,31797779,1692408,32730230,228472,81312,8640,984676,1056000,46204678,2502530,10185152,316047,0,13474449,45,1692.41,2909.88,138.52,0,0,150.01,1990/09/14,
부산산업(주),011390,2014/12,797872,27921456,775093,33808686,143483,72525,7200,784523,1056000,45137523,2080785,7588860,328069,0,11328837,46,775.09,3088.72,63.76,0,0,156.49,1990/09/14,
부산산업(주),011390,2015/12,1270615,31629602,1087676,34582377,80773,34122,17200,1294286,1056000,45044640,1115726,7883859,339036,0,10462264,40,1272.05,3215.07,29.45,0,0,197.21,1990/09/14,
부산산업(주),011390,2016/12,1871825,32206767,1139507,35522972,69784,14719,7200,4760,1056000,46325717,581086,8241613,383093,0,10802744,45,1897.33,3502.14,47.87,0,0,197.89,1990/09/14,
부산산업(주),011390,2017/12,1049408,34468374,864029,36052424,73369,12515,5760,1361030,1056000,47148696,916097,8452825,426059,0,11096272,43,967.57,3507.86,55.09,0,0,233.24,1990/09/14,
부산산업(주),011390,2018/12,2516377,34275893,2239094,37739672,70589,31316,7200,3084351,1056000,48826138,4715733,8455283,429657,0,11086466,41,2824.29,3717.52,32.07,0,0,265.4,1990/09/14,
부산산업(주),011390,2019/12,-690307,23706250,-372763,37105320,65245,120211,7200,191598,1056000,45393456,4454009,5543421,358500,0,8288135,46,-410.43,3616.19,-62.17,0,0,333.83,1990/09/14,
부산산업(주),011390,2020/12,-33779,23072502,276686,37334046,17763,79368,5760,41171,1056000,44912701,2249844,4889416,322943,0,7578655,45,336.12,3812.33,-67.37,0,0,287.87,1990/09/14,
부산주공(주),005030,2011/12,5777993,178797725,2339740,45790068,3568372,609351,5979,8215164,13120400,214468630,558225,114763392,23653453,0,168678562,352,2824.95,18856.33,2953.04,0,0,7680.45,1975/12/26,
부산주공(주),005030,2012/12,3430236,197973626,-2347480,49284310,5902336,551297,8370,-4288546,13120400,221794773,268090,105656940,22569530,0,172510463,343,-3090.03,16961.83,5342.67,0,0,10966.98,1975/12/26,
부산주공(주),005030,2013/12,-159878,194220302,-4188352,44949995,5701267,660314,7892,7695983,13120400,234266419,1877923,127924387,20346541,0,189316424,341,-4531.5,18029.96,5033.06,0,0,11421.33,1975/12/26,
