회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(천원),자본(*)(천원),매출액(영업수익)(*)(천원),영업이익(손실)(천원),당기순이익(순손실)(천원)
(주)골드퍼시픽,038530,2007/12,2000/06/09,,18367382,14242439,7549743,-2985767,-8922859
(주)골드퍼시픽,038530,2008/12,2000/06/09,,22728546,20407073,10151537,-1137400,-1370811
(주)골드퍼시픽,038530,2009/12,2000/06/09,,22084290,20567729,8283127,-797315,155292
(주)골드퍼시픽,038530,2010/12,2000/06/09,,23023693,21014122,10718074,774061,407494
(주)골프존뉴딘홀딩스,121440,2007/12,2011/05/20,,17833681,12629861,31446764,12803060,11410427
(주)골프존뉴딘홀딩스,121440,2008/12,2011/05/20,,72012938,58689155,100956054,45515865,41179551
(주)골프존뉴딘홀딩스,121440,2009/12,2011/05/20,,98428273,84425314,133098263,52124085,53666712
(주)골프존뉴딘홀딩스,121440,2010/12,2011/05/20,,182288138,160205886,184308070,62293073,67107689
(주)광림,014200,2000/12,1993/07/07,,53821799,36192665,53698626,761635,646322
(주)광림,014200,2001/12,1993/07/07,,52511945,34064970,50694243,-896673,-1556602
(주)광림,014200,2002/12,1993/07/07,,52456511,33383769,59549482,1560702,-745228
(주)광림,014200,2003/12,1993/07/07,,56491143,35359139,64649773,1587163,2010572
(주)광림,014200,2004/12,1993/07/07,,55549715,37070730,68739030,2141805,1675794
(주)광림,014200,2005/12,1993/07/07,,59198115,37444504,63679674,1996339,-771353
(주)광림,014200,2006/12,1993/07/07,,67470108,39902350,72557817,1804611,1811539
(주)광림,014200,2007/12,1993/07/07,,71595319,45458528,80603787,1160231,7942228
(주)광림,014200,2008/12,1993/07/07,,80656327,45778604,75005375,592630,734370
(주)광림,014200,2009/12,1993/07/07,,79367993,44726612,73150221,362197,-680366
(주)광림,014200,2010/12,1993/07/07,,112815686,57044414,93434519,2652459,2591552
(주)광명전기,017040,2000/12,1990/09/14,,32839178,-6494045,30290010,1067506,-761880
(주)광명전기,017040,2002/11,1990/09/14,,42817793,35946689,44895379,1210701,1063256
(주)광명전기,017040,2003/11,1990/09/14,,46783487,38166624,42804219,3380803,2219935
(주)광명전기,017040,2004/11,1990/09/14,,54324845,38741948,39607731,334547,2214661
(주)광명전기,017040,2005/12,1990/09/14,,66844604,43276369,46234904,-350386,4177322
(주)광명전기,017040,2006/12,1990/09/14,,68008310,50819976,46571716,1008593,4701154
(주)광명전기,017040,2007/12,1990/09/14,,76629724,52327751,36387371,323337,837715
(주)광명전기,017040,2008/12,1990/09/14,,88033798,52636479,51124055,512269,-456109
(주)광명전기,017040,2009/12,1990/09/14,,82913729,52305690,55112389,1777403,260831
(주)광명전기,017040,2010/12,1990/09/14,,88548003,52536036,68226344,2312128,299357
(주)광무,029480,2000/12,1996/08/27,,49783404,26571018,70628789,3508586,1505697
(주)광무,029480,2001/12,1996/08/27,,50843037,25253423,54151192,617908,-269356
(주)광무,029480,2002/12,1996/08/27,,43561625,20569117,41423307,-1762301,-3810453
(주)광무,029480,2003/12,1996/08/27,,47344937,26140741,41945377,916631,633589
(주)광무,029480,2004/12,1996/08/27,,36507114,17092157,43229865,-3980130,-9716820
(주)광무,029480,2005/12,1996/08/27,,27872867,14787147,33974761,475387,-170662
(주)광무,029480,2006/12,1996/08/27,,39190371,19180733,41006386,-1458207,-4958514
(주)광무,029480,2007/12,1996/08/27,,57186661,26791244,60219589,2086978,1039644
(주)광무,029480,2008/12,1996/08/27,,62950468,33021288,67440018,2815921,1098351
(주)광무,029480,2009/12,1996/08/27,,102919708,51086797,83278807,5034317,1894815
(주)광무,029480,2010/12,1996/08/27,,101416489,45320479,80264838,5035538,-17870753
(주)광주신세계,037710,2000/12,2002/02/07,,96446266,18486450,266573991,14550522,10260054
(주)광주신세계,037710,2001/12,2002/02/07,,124620639,34942739,287425901,24420863,17281289
(주)광주신세계,037710,2002/12,2002/02/07,,157018753,71993381,299712705,27595719,21173141
(주)광주신세계,037710,2003/12,2002/02/07,,138648699,85359285,106737452,20516525,14965904
(주)광주신세계,037710,2004/12,2002/02/07,,147278146,96026769,99012872,20333420,12269885
(주)광주신세계,037710,2005/12,2002/02/07,,157612662,113363975,95102252,24995342,18936546
(주)광주신세계,037710,2006/12,2002/02/07,,188637387,132585168,145258359,28931011,21221192
(주)광주신세계,037710,2007/12,2002/02/07,,217384348,157969763,184849268,36585556,27384595
(주)광주신세계,037710,2008/12,2002/02/07,,241584362,187063310,190163145,39332735,31093547
(주)광주신세계,037710,2009/12,2002/02/07,,281686136,221582517,191841842,43297471,36519339
(주)광주신세계,037710,2010/12,2002/02/07,,331147709,263704487,213091292,52722832,44121970
(주)구영테크,053270,2000/12,2002/02/07,,20201418,6502634,25612777,1323826,1178292
(주)구영테크,053270,2001/12,2002/02/07,,23956647,6797813,26325315,994392,952117
(주)구영테크,053270,2002/12,2002/02/07,,22474056,11018408,28864026,1494791,1159076
(주)구영테크,053270,2003/12,2002/02/07,,27338179,14413897,33259206,2104486,2151005
(주)구영테크,053270,2004/12,2002/02/07,,37727130,14580240,27350457,1598292,1928845
(주)구영테크,053270,2005/12,2002/02/07,,48870636,21632599,53949208,964811,-52936
(주)구영테크,053270,2006/12,2002/02/07,,68476409,20378563,56309801,2436833,-1980255
(주)구영테크,053270,2007/12,2002/02/07,,71470140,20573980,64583210,3389267,830404
(주)구영테크,053270,2008/12,2002/02/07,,86942069,20254881,49321887,499728,-10501164
(주)구영테크,053270,2009/12,2002/02/07,,79243415,20378927,50369361,4909835,574371
(주)구영테크,053270,2010/12,2002/02/07,,79779705,21971203,60777103,6135206,1739706
(주)국동,005320,2000/12,1996/12/24,,72546656,45812472,117207890,11440633,2720909
(주)국동,005320,2001/12,1996/12/24,,85708806,48100213,129056122,12856805,2802062
(주)국동,005320,2002/12,1996/12/24,,92507952,47440315,143834790,8307965,291785
(주)국동,005320,2003/12,1996/12/24,,109328296,45641000,153047334,9243788,3645690
(주)국동,005320,2004/12,1996/12/24,,114726324,42734008,150074863,4300788,680688
(주)국동,005320,2005/12,1996/12/24,,104209425,34549772,150879313,3159033,1161319
(주)국동,005320,2006/12,1996/12/24,,102837746,33907267,149032220,2568367,-3970212
(주)국동,005320,2007/12,1996/12/24,,99994843,41433712,120858692,-541401,-6036676
(주)국동,005320,2008/12,1996/12/24,,100585145,31824986,134249865,-2190742,-14217251
(주)국동,005320,2009/12,1996/12/24,,51812824,11649328,99958317,2635426,-20240971
(주)국동,005320,2010/12,1996/12/24,,52627593,11982385,111321111,3173959,-933277
(주)국보,001140,2000/12,1989/12/02,,55945188,20743582,52926932,883482,901950
(주)국보,001140,2001/12,1989/12/02,,55608799,20630499,67366863,1501578,69650
(주)국보,001140,2002/12,1989/12/02,,60211361,21204452,78433900,2362569,548998
(주)국보,001140,2003/12,1989/12/02,,64954899,21670596,80177102,2076675,295666
(주)국보,001140,2004/12,1989/12/02,,71494973,22161500,86078688,2237575,595436
(주)국보,001140,2005/12,1989/12/02,,72630559,21969560,88760140,1772491,47302
(주)국보,001140,2006/12,1989/12/02,,70530066,21379847,84814290,-529584,-584866
(주)국보,001140,2007/12,1989/12/02,,71934608,21692452,91718679,2086417,270808
(주)국보,001140,2008/12,1989/12/02,,72580238,21070508,105396941,1795384,-405381
(주)국보,001140,2009/12,1989/12/02,,71435933,21559278,97001521,2714627,493317
(주)국보,001140,2010/12,1989/12/02,,71505880,22316328,108593661,2405561,869318
(주)국보디자인,066620,2000/12,2002/09/05,,9305278,3941477,37629942,953812,766631
(주)국보디자인,066620,2001/12,2002/09/05,,14648172,6948008,51337540,3506029,2394129
(주)국보디자인,066620,2002/12,2002/09/05,,26556168,17619112,58040225,5949710,4428313
(주)국보디자인,066620,2003/12,2002/09/05,,31136591,25057464,65251955,5959799,4341386
(주)국보디자인,066620,2004/12,2002/09/05,,29392371,24053672,55022175,528665,255073
(주)국보디자인,066620,2005/12,2002/09/05,,36176830,26980176,67035044,4076530,2926505
(주)국보디자인,066620,2006/12,2002/09/05,,45846967,29558118,73557007,3137131,3272492
(주)국보디자인,066620,2007/12,2002/09/05,,58378214,33220261,97086759,6405990,4580072
(주)국보디자인,066620,2008/12,2002/09/05,,60051872,34962155,123566422,3306454,3819937
(주)국보디자인,066620,2009/12,2002/09/05,,57813448,38858239,97683733,8648495,5072819
(주)국보디자인,066620,2010/12,2002/09/05,,64269023,43112999,103169415,3871015,5526594
(주)국순당,043650,2000/12,2000/08/24,,60058346,39254639,65570292,16707958,12544914
(주)국순당,043650,2001/12,2000/08/24,,99133135,57892940,98403986,30697011,22883388
(주)국순당,043650,2002/12,2000/08/24,,124381552,76195090,116727157,35580189,26722586
(주)국순당,043650,2003/12,2000/08/24,,148459666,111389141,131154379,37772237,28339898
(주)국순당,043650,2004/12,2000/08/24,,157614299,122365955,110338547,22205908,18836966
(주)국순당,043650,2005/12,2000/08/24,,169998671,139164551,98631961,22250667,20441496
(주)국순당,043650,2006/12,2000/08/24,,157086247,138215878,74924226,4836804,6676144
(주)국순당,043650,2007/12,2000/08/24,,158359417,136901189,61902037,3974340,5298952
(주)국순당,043650,2008/12,2000/08/24,,148527817,136941318,54098336,1576944,3697874
(주)국순당,043650,2009/12,2000/08/24,,153877152,143841513,54830821,4345765,7915401
(주)국순당,043650,2010/12,2000/08/24,,175188104,156327492,103748078,14160223,14364538
(주)국영지앤엠,006050,2000/12,1994/10/07,,27291695,8786982,31307592,1781542,1054412
(주)국영지앤엠,006050,2001/12,1994/10/07,,25313534,11149176,29581293,759491,-1158046
(주)국영지앤엠,006050,2002/12,1994/10/07,,24148885,13999873,28628285,-2553301,-2490706
(주)국영지앤엠,006050,2003/12,1994/10/07,,24775112,15582554,26440742,1433058,1582669
(주)국영지앤엠,006050,2004/12,1994/10/07,,28741216,17337334,36566456,2222034,1647431
(주)국영지앤엠,006050,2005/12,1994/10/07,,25961385,17405211,29896968,2088507,1759689
(주)국영지앤엠,006050,2006/12,1994/10/07,,30672868,19465308,32511431,778798,1144613
(주)국영지앤엠,006050,2007/12,1994/10/07,,35726199,28704546,38334478,669453,670361
(주)국영지앤엠,006050,2008/12,1994/10/07,,37544954,26469783,34596397,-2521799,-1099791
(주)국영지앤엠,006050,2009/12,1994/10/07,,37308732,26677186,45629599,-328943,207403
(주)국영지앤엠,006050,2010/12,1994/10/07,,46322797,34558716,41942761,2176226,7881530
(주)굿이엠지,051530,2000/12,2001/07/03,2009/11/03,15113398,7364434,23959589,4487882,4060340
(주)굿이엠지,051530,2001/12,2001/07/03,2009/11/03,32839864,18401005,34867341,4843900,4629939
(주)굿이엠지,051530,2002/12,2001/07/03,2009/11/03,38241201,20019708,43166596,6183861,5406300
(주)굿이엠지,051530,2003/12,2001/07/03,2009/11/03,29562555,21108824,24509809,1490150,1127784
(주)굿이엠지,051530,2004/12,2001/07/03,2009/11/03,19827769,16588817,13333049,-2227157,-4528712
(주)굿이엠지,051530,2005/12,2001/07/03,2009/11/03,15134263,4996677,5155384,-5559885,-10707661
(주)굿이엠지,051530,2006/12,2001/07/03,2009/11/03,12449826,852741,8252086,-11123886,-19930177
(주)굿이엠지,051530,2007/12,2001/07/03,2009/11/03,28017875,26316112,3915194,-5311523,-11456979
(주)굿이엠지,051530,2008/12,2001/07/03,2009/11/03,8152255,700561,1279450,-4653696,-50596539
(주)그래디언트,035080,2000/12,1999/07/05,,48585553,44375107,24657345,-19305525,-16928316
(주)그래디언트,035080,2001/12,1999/07/05,,66259297,44160266,97224931,-11746076,-12235361
(주)그래디언트,035080,2002/12,1999/07/05,,60993774,30227920,135014276,-2908872,-12912502
(주)그래디언트,035080,2003/12,1999/07/05,,72791237,32024666,41428786,-4968642,-11986828
(주)그래디언트,035080,2004/12,1999/07/05,,96578464,26830206,77728059,-3579145,-8442849
(주)그래디언트,035080,2005/12,1999/07/05,,162293986,35835934,94060279,816260,2689043
(주)그래디언트,035080,2006/12,1999/07/05,,166973668,67815757,106039856,-906380,28589525
(주)그래디언트,035080,2007/12,1999/07/05,,165423544,104137174,32420288,681138,-6377502
(주)그래디언트,035080,2008/12,1999/07/05,,187032076,123156141,33183274,11663677,2668637
(주)그래디언트,035080,2009/12,1999/07/05,,391418928,380151462,9997421,-19774344,275196463
(주)그래디언트,035080,2010/12,1999/07/05,,357248290,351993410,8669588,-15044524,-7132452
(주)그로웰텔레콤,035780,2000/12,2000/01/13,2005/01/11,42549492,21461449,19294217,1391926,841038
(주)그로웰텔레콤,035780,2001/12,2000/01/13,2005/01/11,36110445,19826826,34421061,-8344201,-7261667
(주)그로웰텔레콤,035780,2002/12,2000/01/13,2005/01/11,43049909,14098079,39230087,-11228423,-15688041
(주)그로웰텔레콤,035780,2003/12,2000/01/13,2005/01/11,32532808,12733282,41181420,-1191683,-12901401
(주)그리티,204020,2007/12,2018/07/23,,11087158,3605444,20742601,1024376,356118
(주)그리티,204020,2008/12,2018/07/23,,13482976,4109783,30969865,2205127,524499
(주)그리티,204020,2009/12,2018/07/23,,14222020,4922417,37674707,2856114,1632743
(주)그리티,204020,2010/12,2018/07/23,,18377363,8181525,49152020,4565394,3419335
(주)그린플러스,186230,2006/12,2019/08/07,,13459766,3645417,15133856,532076,1637068
(주)그린플러스,186230,2007/12,2019/08/07,,23528399,2698974,17709753,-91455,-946443
(주)그린플러스,186230,2008/12,2019/08/07,,20433171,4466644,28006493,310000,1270959
(주)그린플러스,186230,2009/12,2019/08/07,,22797342,6606267,27526971,1643266,263005
(주)그린플러스,186230,2010/12,2019/08/07,,25807169,8478933,38337977,2105244,872568
(주)글로벌스탠다드테크놀로지,083450,2003/12,2006/02/01,,1368250,487668,2517963,4518,32874
(주)글로벌스탠다드테크놀로지,083450,2004/12,2006/02/01,,6415121,1785710,14413997,1767053,1286674
(주)글로벌스탠다드테크놀로지,083450,2005/12,2006/02/01,,9312520,4895245,16352673,2176876,1908453
(주)글로벌스탠다드테크놀로지,083450,2006/12,2006/02/01,,21123661,13815199,30824954,4952980,4773404
(주)글로벌스탠다드테크놀로지,083450,2007/12,2006/02/01,,25462076,17789172,37085962,3557264,3540635
(주)글로벌스탠다드테크놀로지,083450,2008/12,2006/02/01,,20832128,16061715,20888147,-150190,-141495
(주)글로벌스탠다드테크놀로지,083450,2009/12,2006/02/01,,26368656,17821202,22417557,625801,1609316
(주)글로벌스탠다드테크놀로지,083450,2010/12,2006/02/01,,35416124,23575948,46203130,6191549,5735810
(주)글로포스트,037830,2000/12,2002/02/05,2010/02/09,8894821,3115012,5393065,391874,512229
(주)글로포스트,037830,2001/12,2002/02/05,2010/02/09,14651352,6533169,10002857,1650230,1305386
(주)글로포스트,037830,2002/12,2002/02/05,2010/02/09,18171392,7458532,7454221,-5466849,-9040159
(주)글로포스트,037830,2003/12,2002/02/05,2010/02/09,3069892,779919,6276405,-9094045,-20429820
(주)글로포스트,037830,2004/12,2002/02/05,2010/02/09,3777960,3154668,874914,-3431103,-5178711
(주)글로포스트,037830,2005/12,2002/02/05,2010/02/09,10899657,8135122,6793562,-610419,-4680424
(주)글로포스트,037830,2006/12,2002/02/05,2010/02/09,52061541,33477159,10679817,-7740011,-14941146
(주)글로포스트,037830,2007/12,2002/02/05,2010/02/09,33465935,22052665,13889387,-12421036,-36494130
(주)글로포스트,037830,2008/12,2002/02/05,2010/02/09,34971478,24736629,16983103,-2746319,-11073229
(주)금양,001570,2000/12,1976/12/27,,110769342,29541315,51310867,-4065126,-5692225
(주)금양,001570,2001/12,1976/12/27,,100811666,29313478,55512054,-1764981,-2615540
(주)금양,001570,2002/12,1976/12/27,,53569714,2875988,49354128,-409367,-33616152
(주)금양,001570,2003/12,1976/12/27,,44541143,10711074,38658935,810020,-5218312
(주)금양,001570,2004/12,1976/12/27,,42006213,9444192,42855817,3180619,227055
(주)금양,001570,2005/12,1976/12/27,,42982532,15615691,51474876,4609277,6099464
(주)금양,001570,2006/12,1976/12/27,,43517284,15033341,44724117,2540879,520235
(주)금양,001570,2007/12,1976/12/27,,52267246,21428369,47096072,1028950,25268
(주)금양,001570,2008/12,1976/12/27,,84853282,45472608,55441464,3854123,3250966
(주)금양,001570,2009/12,1976/12/27,,96227231,42642550,67389205,2422247,1483632
(주)금양,001570,2010/12,1976/12/27,,102862163,41522467,90724087,4461857,812764
(주)금오하이텍,165270,2007/12,2013/12/10,2017/06/07,9278286,2893039,10653433,962680,620742
(주)금오하이텍,165270,2008/12,2013/12/10,2017/06/07,14281927,4957563,17965581,1537113,864524
(주)금오하이텍,165270,2009/12,2013/12/10,2017/06/07,17339057,5963312,26150768,1893746,1005749
(주)금오하이텍,165270,2010/12,2013/12/10,2017/06/07,25955412,8839018,30618616,1848233,908236
(주)금호에이치티,214330,2000/12,2015/11/11,,17280489,6614383,18835154,3752082,2568774
(주)금호에이치티,214330,2001/12,2015/11/11,,16191943,8069496,18236721,2780633,2145114
(주)금호에이치티,214330,2002/12,2015/11/11,,15807317,10588871,19704894,3068981,2519375
(주)금호에이치티,214330,2003/12,2015/11/11,,18096121,12828381,22760055,3969067,3044510
(주)금호에이치티,214330,2004/12,2015/11/11,,19251337,14714119,27693454,3694543,2805738
(주)금호에이치티,214330,2005/12,2015/11/11,,24440787,18053360,35039160,5358575,4144241
(주)금호에이치티,214330,2006/12,2015/11/11,,26809494,20762707,34017559,4759976,3514347
(주)금호에이치티,214330,2007/12,2015/11/11,,30753127,23711134,33457367,4652227,3753427
(주)금호에이치티,214330,2008/12,2015/11/11,,33817788,26412025,35384347,3703384,3620891
(주)금호에이치티,214330,2009/12,2015/11/11,,39137744,29181287,45190363,3034699,3085222
(주)금호에이치티,214330,2010/12,2015/11/11,,47413381,34056757,69192878,8331281,7104544
