회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),자본(*)(요약)(IFRS)(백만원),부가가치(IFRS)(백만원),유형자산(요약)(IFRS)(백만원),기계장치(IFRS)(천원),(감가상각누계액)(IFRS)(천원),자산(*)(요약)(IFRS)(백만원),상장일,상장폐지일
(주)디지털대성,068930,2016/12,11383550,61786,16341.27,1727,0,0,71924,2003/10/17,
(주)디지털대성,068930,2017/12,7455786,64311,17625.96,1547,0,0,78563,2003/10/17,
(주)디지털대성,068930,2018/12,11407755,58866,14538.78,1750,0,0,81628,2003/10/17,
(주)디지털대성,068930,2019/12,19706319,70474,28222.81,7283,0,0,105405,2003/10/17,
(주)디지털대성,068930,2020/12,8222431,71750,23536.34,5976,0,0,112749,2003/10/17,
(주)디지텍시스템스,091690,2011/12,-12370036,112095,22708.72,59733,32333849,10919576,180503,2007/07/04,2015/01/21
(주)디지텍시스템스,091690,2012/12,-18534437,133946,56735.34,74827,43770219,13100484,274545,2007/07/04,2015/01/21
(주)디지텍시스템스,091690,2013/12,-58385631,33139,-58960.15,82415,47396447,16256733,213148,2007/07/04,2015/01/21
(주)디지틀조선일보,033130,2011/12,7057652,47804,19741.02,3708,0,0,58590,1997/08/06,
(주)디지틀조선일보,033130,2012/12,9959645,52954,23093.98,3017,0,0,57672,1997/08/06,
(주)디지틀조선일보,033130,2013/12,4124130,55733,22051.93,4023,0,0,61006,1997/08/06,
(주)디지틀조선일보,033130,2014/12,6468529,58043,20699.94,4190,0,0,63969,1997/08/06,
(주)디지틀조선일보,033130,2015/12,5149578,61446,20676.04,4653,0,0,68634,1997/08/06,
(주)디지틀조선일보,033130,2016/12,6966175,64441,21183.39,3764,0,0,70568,1997/08/06,
(주)디지틀조선일보,033130,2017/12,6760447,67939,23196.52,2880,0,0,75199,1997/08/06,
(주)디지틀조선일보,033130,2018/12,5468920,71916,22604.73,2287,0,0,78720,1997/08/06,
(주)디지틀조선일보,033130,2019/12,5384494,75136,18404.82,1758,0,0,83541,1997/08/06,
(주)디지틀조선일보,033130,2020/12,4842754,78118,18665.73,1485,0,0,83902,1997/08/06,
(주)디케이앤디,263020,2011/12,,,,,,,,2018/11/20,
(주)디케이앤디,263020,2012/12,,,,,,,,2018/11/20,
(주)디케이앤디,263020,2013/12,,,,,,,,2018/11/20,
(주)디케이앤디,263020,2014/12,,,,,,,,2018/11/20,
(주)디케이앤디,263020,2015/12,-275121,14152,1952.9,9318,239054,149830,25811,2018/11/20,
(주)디케이앤디,263020,2016/12,-93564,24490,2791.26,9285,289454,169315,38605,2018/11/20,
(주)디케이앤디,263020,2017/12,2960250,31802,5031.6,9364,497012,199348,38760,2018/11/20,
(주)디케이앤디,263020,2018/12,-771945,42153,6389.03,9484,610092,244089,47507,2018/11/20,
(주)디케이앤디,263020,2019/12,-2975984,44943,6752.03,9878,675482,294084,50222,2018/11/20,
(주)디케이앤디,263020,2020/12,5561575,44980,8175.39,9845,774132,350650,52059,2018/11/20,
(주)디케이티,290550,2015/12,,,,,,,,2018/12/21,
(주)디케이티,290550,2016/12,7560948,2420,169.28,151,217722,152446,21244,2018/12/21,
(주)디케이티,290550,2017/12,-9966773,6854,7927.35,168,217722,193388,31615,2018/12/21,
(주)디케이티,290550,2018/12,6503544,16438,-1702.07,510,569086,356135,42661,2018/12/21,
(주)디케이티,290550,2019/12,1291626,41060,7127.93,499,760817,531082,55467,2018/12/21,
(주)디케이티,290550,2020/12,2802435,45038,7151.04,551,873792,532055,54420,2018/12/21,
(주)디티앤씨,187220,2011/12,,,,,,,,2014/12/17,
(주)디티앤씨,187220,2012/12,,,,,,,,2014/12/17,
(주)디티앤씨,187220,2013/12,5315344,11196,11234.05,19797,11067153,5577380,31847,2014/12/17,
(주)디티앤씨,187220,2014/12,7134689,63870,17201.81,38015,13872426,7306906,81217,2014/12/17,
(주)디티앤씨,187220,2015/12,4071048,66776,14328,55198,28229831,10479528,90356,2014/12/17,
(주)디티앤씨,187220,2016/12,4747451,70030,19265.2,61258,36009692,14981929,107138,2014/12/17,
(주)디티앤씨,187220,2017/12,8561755,73637,23885.56,71198,43519262,20566693,117566,2014/12/17,
(주)디티앤씨,187220,2018/12,9342020,79235,26393.29,86503,53040884,27209754,145280,2014/12/17,
(주)디티앤씨,187220,2019/12,10507986,82700,20024.19,76310,59285116,35131844,150901,2014/12/17,
(주)디티앤씨,187220,2020/12,7954426,79724,25117.07,75612,62562949,43073124,149259,2014/12/17,
(주)디피앤케이,189700,2012/12,,,,,,,,2014/06/10,2017/08/31
(주)디피앤케이,189700,2013/12,,,,,,,,2014/06/10,2017/08/31
(주)디피앤케이,189700,2014/12,-1464845,5038,2642.04,1934,0,0,9968,2014/06/10,2017/08/31
(주)디피앤케이,189700,2015/12,-2381543,5305,53.57,7465,0,0,17343,2014/06/10,2017/08/31
(주)디피앤케이,189700,2016/12,1079121,908,-2454.44,5148,0,0,13443,2014/06/10,2017/08/31
(주)딜리,131180,2011/12,2408074,42606,6807.05,9697,388240,355234,45022,2011/01/31,
(주)딜리,131180,2012/12,2882279,45055,6273.85,8891,447240,370419,47994,2011/01/31,
(주)딜리,131180,2013/12,2413753,47291,6611.41,9160,447240,385047,49937,2011/01/31,
(주)딜리,131180,2014/12,2416364,50049,8453.12,9394,447240,399296,52908,2011/01/31,
(주)딜리,131180,2015/12,5504360,54173,11231.18,9764,447240,411296,61275,2011/01/31,
(주)딜리,131180,2016/12,1178793,56082,9160.31,10367,447240,421931,58246,2011/01/31,
(주)딜리,131180,2017/12,5008140,57156,7855.84,10763,543740,438872,60966,2011/01/31,
(주)딜리,131180,2018/12,3102525,57641,7629.49,10692,732585,479453,61438,2011/01/31,
(주)딜리,131180,2019/12,6052073,58850,7600.9,12926,797585,526055,64733,2011/01/31,
(주)딜리,131180,2020/12,3706406,55473,4840.3,10797,786585,569901,61534,2011/01/31,
(주)딥노이드,315640,2017/12,,,,,,,,2021/08/17,
(주)딥노이드,315640,2018/12,,,,,,,,2021/08/17,
(주)딥노이드,315640,2019/12,-2599534,-9967,-489.74,802,0,0,5833,2021/08/17,
(주)딥노이드,315640,2020/12,-3495706,-2276,-8634.06,499,0,0,11315,2021/08/17,
(주)라닉스,317120,2018/12,2938327,4508,,113,0,0,10407,2019/09/18,
(주)라닉스,317120,2019/12,55950,17677,1781.44,443,0,0,20395,2019/09/18,
(주)라닉스,317120,2020/12,-809400,17171,298.3,17575,0,0,32348,2019/09/18,
(주)라온테크,232680,2011/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2012/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2013/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2014/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2015/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2016/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2017/12,,,,,,,,2021/06/17,
(주)라온테크,232680,2018/12,3978267,4562,4505.37,10146,307482,160836,23414,2021/06/17,
(주)라온테크,232680,2019/12,-285756,3297,2365.55,9906,411482,191236,18755,2021/06/17,
(주)라온테크,232680,2020/12,-667381,4498,4934.79,9747,411482,226836,24792,2021/06/17,
(주)라이온켐텍,171120,2011/12,7919824,21873,16381.42,17488,11133390,10921452,38593,2013/11/19,
(주)라이온켐텍,171120,2012/12,13278006,36315,23613.92,30966,12523508,11030938,54761,2013/11/19,
(주)라이온켐텍,171120,2013/12,11183335,74664,24464.65,33846,15062519,11476446,83621,2013/11/19,
(주)라이온켐텍,171120,2014/12,3332123,79194,21058.72,43241,16959992,6715162,87925,2013/11/19,
(주)라이온켐텍,171120,2015/12,25574371,93207,32590.1,59125,17434318,8817744,111435,2013/11/19,
(주)라이온켐텍,171120,2016/12,19407993,106711,33936.27,55116,23206646,11413156,127479,2013/11/19,
(주)라이온켐텍,171120,2017/12,8864282,107616,19899.42,52384,23775414,14355404,125272,2013/11/19,
(주)라이온켐텍,171120,2018/12,5226114,102152,18815.41,61072,25554537,17674739,133718,2013/11/19,
(주)라이온켐텍,171120,2019/12,7026814,109034,33018.34,63821,31877074,21632405,132849,2013/11/19,
(주)라이온켐텍,171120,2020/12,22596169,111367,28412.15,53862,35760848,24850171,137520,2013/11/19,
(주)라이트론,069540,2011/12,2923146,26531,9252.08,10172,4398874,2421227,38937,2004/02/13,
(주)라이트론,069540,2012/12,-107016,31276,10436.7,9997,5564516,2780577,48732,2004/02/13,
(주)라이트론,069540,2013/12,-586500,32923,9014.51,10576,6616717,3237880,51698,2004/02/13,
(주)라이트론,069540,2014/12,6113430,36117,12131.99,10814,7471189,3822895,53584,2004/02/13,
(주)라이트론,069540,2015/12,-1651341,32231,4743.88,10489,8099451,4442119,45519,2004/02/13,
(주)라이트론,069540,2016/12,-41792,39368,10858.65,9856,8223411,5007132,63164,2004/02/13,
(주)라이트론,069540,2017/12,-5176896,40100,10425.66,9908,9133518,5623483,76844,2004/02/13,
(주)라이트론,069540,2018/12,5298285,31367,-19910.39,11711,11496848,5988840,88414,2004/02/13,
(주)라이트론,069540,2019/12,21321699,34170,20947.59,14777,14716630,6969737,78825,2004/02/13,
(주)라이트론,069540,2020/12,-14240330,48173,1180.08,19791,16158637,8182563,66487,2004/02/13,
(주)라이프시맨틱스,347700,2018/12,-2003081,607,,90,0,0,8205,2021/03/23,
(주)라이프시맨틱스,347700,2019/12,-3354487,-3528,-1158.6,2401,256500,12825,6262,2021/03/23,
(주)라이프시맨틱스,347700,2020/12,-1267716,2186,-5366.52,333,256500,64125,9540,2021/03/23,
(주)라파스,214260,2013/12,,,,,,,,2019/11/11,
(주)라파스,214260,2014/12,,,,,,,,2019/11/11,
(주)라파스,214260,2015/12,2559040,29129,9760.82,5012,3679047,987258,32353,2019/11/11,
(주)라파스,214260,2016/12,-429069,29353,3371.58,8043,4173527,1741952,36740,2019/11/11,
(주)라파스,214260,2017/12,-1126367,23543,-2438.52,16766,5452560,2654301,34337,2019/11/11,
(주)라파스,214260,2018/12,-1168657,20069,14.63,15972,4907219,3061286,31382,2019/11/11,
(주)라파스,214260,2019/12,-2982529,47757,3843.73,19387,6872169,3949452,59373,2019/11/11,
(주)라파스,214260,2020/12,-660716,44050,214.4,19256,7080232,4759673,54856,2019/11/11,
(주)락앤락,115390,2011/12,31786563,522730,51541.57,92008,24036165,8707530,626122,2010/01/28,
(주)락앤락,115390,2012/12,20528320,516309,48689.53,112121,25150032,11136599,645153,2010/01/28,
(주)락앤락,115390,2013/12,18397577,515980,23136.78,121585,22171679,11311956,651758,2010/01/28,
(주)락앤락,115390,2014/12,77645322,529561,2194.96,90255,16759046,10605420,640001,2010/01/28,
(주)락앤락,115390,2015/12,40988469,536415,27562.47,88106,16038850,10211671,616693,2010/01/28,
(주)락앤락,115390,2016/12,78019815,584793,34492.8,108354,18926539,11604524,625719,2010/01/28,
(주)락앤락,115390,2017/12,46819688,599991,30858.86,100045,19890323,12915870,634355,2010/01/28,
(주)락앤락,115390,2018/12,21236690,582173,19264.56,111429,20936444,14561094,616426,2010/01/28,
(주)락앤락,115390,2019/12,644770,592018,37559.88,104493,20402711,15345263,669021,2010/01/28,
(주)락앤락,115390,2020/12,45114579,566598,43127.29,99546,21132041,16584353,645507,2010/01/28,
(주)래몽래인,200350,2012/12,,,,,,,,2021/12/30,
(주)래몽래인,200350,2013/12,,,,,,,,2021/12/30,
(주)래몽래인,200350,2014/12,,,,,,,,2021/12/30,
(주)래몽래인,200350,2015/12,,,,,,,,2021/12/30,
(주)래몽래인,200350,2016/12,-4142706,11018,2877.08,25,0,0,24031,2021/12/30,
(주)래몽래인,200350,2017/12,-1835519,1040,-9174.66,25,0,0,12310,2021/12/30,
(주)래몽래인,200350,2018/12,614822,2822,3289.5,15,0,0,7149,2021/12/30,
(주)래몽래인,200350,2019/12,-4287174,9148,2967.44,201,0,0,16432,2021/12/30,
(주)래몽래인,200350,2020/12,-1605205,23767,3645.04,170,0,0,27524,2021/12/30,
(주)랩지노믹스,084650,2011/12,,,,,,,,2014/12/16,
(주)랩지노믹스,084650,2012/12,,,,,,,,2014/12/16,
(주)랩지노믹스,084650,2013/12,2368007,13206,6969.17,6348,0,0,22712,2014/12/16,
(주)랩지노믹스,084650,2014/12,3146543,21236,9991.49,6746,0,0,31095,2014/12/16,
(주)랩지노믹스,084650,2015/12,2376520,22150,10705.58,6385,0,0,31687,2014/12/16,
(주)랩지노믹스,084650,2016/12,2542271,25039,10746,6381,0,0,43212,2014/12/16,
(주)랩지노믹스,084650,2017/12,-1056893,22348,7289.49,6630,0,0,39869,2014/12/16,
(주)랩지노믹스,084650,2018/12,608026,30102,9299.66,6518,0,0,47094,2014/12/16,
(주)랩지노믹스,084650,2019/12,3188086,30417,13637.88,7440,0,0,49478,2014/12/16,
(주)랩지노믹스,084650,2020/12,47980695,81851,67060.58,7757,0,0,109386,2014/12/16,
(주)러셀,217500,2015/12,,,,,,,,2015/06/16,
(주)러셀,217500,2016/12,,,,,,,,2015/06/16,
(주)러셀,217500,2017/12,,,,,,,,2015/06/16,
(주)러셀,217500,2018/12,1987541,32810,5567,3871,0,0,42193,2015/06/16,
(주)러셀,217500,2019/12,-570098,40235,10167.49,9718,0,0,45281,2015/06/16,
(주)러셀,217500,2020/12,4442405,41620,7180.04,8101,0,0,44630,2015/06/16,
(주)레고켐바이오사이언스,141080,2011/12,-2483736,4134,-766.42,185,0,0,6484,2013/05/10,
(주)레고켐바이오사이언스,141080,2012/12,-2309833,3354,-364.28,201,0,0,6924,2013/05/10,
(주)레고켐바이오사이언스,141080,2013/12,-6100074,18084,-2252.9,1200,0,0,23154,2013/05/10,
(주)레고켐바이오사이언스,141080,2014/12,-7882467,20044,-3820.91,1159,0,0,33755,2013/05/10,
(주)레고켐바이오사이언스,141080,2015/12,-8780260,43178,-3036.26,1218,0,0,68320,2013/05/10,
(주)레고켐바이오사이언스,141080,2016/12,-11422238,60667,-6048.76,2096,0,0,89863,2013/05/10,
(주)레고켐바이오사이언스,141080,2017/12,-6801104,53103,580.08,2846,0,0,85098,2013/05/10,
(주)레고켐바이오사이언스,141080,2018/12,-11169588,105661,-16291.37,3497,0,0,121703,2013/05/10,
(주)레고켐바이오사이언스,141080,2019/12,26697865,119879,26886.74,5700,0,0,144197,2013/05/10,
(주)레고켐바이오사이언스,141080,2020/12,-14893363,112126,23162.02,7618,0,0,135912,2013/05/10,
(주)레드로버,060300,2011/12,-7853560,32671,1757.51,2115,458613,211957,46475,2002/01/10,
(주)레드로버,060300,2012/12,-15558071,48560,-2504.25,1991,463408,322588,63513,2002/01/10,
(주)레드로버,060300,2013/12,-2366667,64484,9723.15,2943,463408,386095,96324,2002/01/10,
(주)레드로버,060300,2014/12,12643689,67842,11075.62,2125,463408,423882,91478,2002/01/10,
(주)레드로버,060300,2015/12,-2135323,102315,395.96,1198,463408,449739,119862,2002/01/10,
(주)레드로버,060300,2016/12,-13318629,147491,10367.58,2187,463408,459683,167749,2002/01/10,
(주)레드로버,060300,2017/12,-21687201,148177,984.66,1175,463408,463384,169237,2002/01/10,
(주)레드로버,060300,2018/12,-3200879,107171,-41115.55,573,463408,463384,121198,2002/01/10,
(주)레드로버,060300,2019/12,-4501175,8477,-92562.7,1018,68596,68594,31640,2002/01/10,
(주)레드로버,060300,2020/12,-5702925,23375,5167.76,433,168596,85260,40307,2002/01/10,
(주)레드캡투어,038390,2011/12,90432563,95203,98305.63,191422,0,0,224877,2000/02/01,
(주)레드캡투어,038390,2012/12,98168103,103824,104770.66,185969,0,0,223974,2000/02/01,
(주)레드캡투어,038390,2013/12,115185418,114617,114786.57,216106,0,0,254046,2000/02/01,
(주)레드캡투어,038390,2014/12,122443693,126650,130009.53,274944,0,0,318610,2000/02/01,
(주)레드캡투어,038390,2015/12,117761184,131500,144624.21,325437,0,0,377927,2000/02/01,
(주)레드캡투어,038390,2016/12,150346511,135821,155221.03,359456,0,0,418126,2000/02/01,
(주)레드캡투어,038390,2017/12,3037853,139866,168243.09,376196,0,0,448102,2000/02/01,
(주)레드캡투어,038390,2018/12,69168642,149026,172713.63,320638,0,0,389150,2000/02/01,
(주)레드캡투어,038390,2019/12,17316029,163426,175398.66,339221,0,0,414139,2000/02/01,
(주)레드캡투어,038390,2020/12,-27161658,168179,151423.81,379607,0,0,451779,2000/02/01,
(주)레몬,294140,2014/12,-5661882,10373,,14946,14953300,1355046,16370,2020/02/28,
(주)레몬,294140,2015/12,-5072032,3921,-1060.93,13397,14953300,2850376,15351,2020/02/28,
(주)레몬,294140,2016/12,-3120556,-7252,-5950.58,6736,7421000,1897708,8571,2020/02/28,
(주)레몬,294140,2017/12,4754598,1429,13758.34,6052,7421000,2639808,16165,2020/02/28,
(주)레몬,294140,2018/12,2355723,26031,6888.95,24150,7662131,3393205,36172,2020/02/28,
(주)레몬,294140,2019/12,-10968175,18945,2425.66,71186,24021781,4983190,98414,2020/02/28,
(주)레몬,294140,2020/12,20937907,60173,31533.73,73709,61719878,7113523,98658,2020/02/28,
(주)레이,228670,2014/12,,,,,,,,2019/08/08,
(주)레이,228670,2015/12,,,,,,,,2019/08/08,
(주)레이,228670,2016/12,565468,15795,7044.14,1170,1448680,1103960,26632,2019/08/08,
(주)레이,228670,2017/12,988120,18185,7650.28,1269,1986212,1225916,29137,2019/08/08,
(주)레이,228670,2018/12,7365432,31361,14070.52,1076,1902512,1349346,44556,2019/08/08,
(주)레이,228670,2019/12,4106821,62472,22475.12,4622,2138945,1629216,78073,2019/08/08,
(주)레이,228670,2020/12,1833884,69161,18303.44,7327,6002492,2200354,89689,2019/08/08,
(주)레이언스,228850,2011/12,1493901,6928,,2233,1428927,347602,14898,2016/04/11,
(주)레이언스,228850,2012/12,2943371,25575,10310.01,7501,7902202,2380217,49420,2016/04/11,
(주)레이언스,228850,2013/12,7896040,44250,18379.69,22655,8276666,2577926,78988,2016/04/11,
(주)레이언스,228850,2014/12,6755077,46837,18105.23,24089,10954079,3678581,80195,2016/04/11,
(주)레이언스,228850,2015/12,9074611,60373,29121.27,27774,14405361,5314806,94028,2016/04/11,
(주)레이언스,228850,2016/12,9099116,166087,36652.45,30997,16135218,7352479,188529,2016/04/11,
(주)레이언스,228850,2017/12,19426032,178552,32668.41,30490,18183690,8197067,194500,2016/04/11,
(주)레이언스,228850,2018/12,12775945,187706,40313.06,27809,18486994,10444197,201078,2016/04/11,
(주)레이언스,228850,2019/12,11635469,203063,39204.11,30575,16796442,10777327,218601,2016/04/11,
(주)레이언스,228850,2020/12,31288355,194345,9589.78,28475,17133231,12411545,209784,2016/04/11,
(주)레이크머티리얼즈,281740,2017/12,,,,,,,,2017/12/12,
(주)레이크머티리얼즈,281740,2018/12,,,,,,,,2017/12/12,
(주)레이크머티리얼즈,281740,2019/12,,,,,,,,2017/12/12,
(주)레이크머티리얼즈,281740,2020/12,4607705,40313,17676.54,47891,4877685,2088422,89827,2017/12/12,
(주)레인보우로보틱스,277810,2017/12,-1235302,14303,,2403,154682,78427,15100,2021/02/03,
(주)레인보우로보틱스,277810,2018/12,439011,11653,-1033.98,3452,592405,155467,12420,2021/02/03,
(주)레인보우로보틱스,277810,2019/12,-3828480,7998,-1272.61,3771,659238,272837,9183,2021/02/03,
(주)레인보우로보틱스,277810,2020/12,-1076985,6579,959.17,3831,704238,393797,11404,2021/02/03,
(주)렉스엘이앤지,004790,2011/12,-131364,25480,4207.41,9258,4582447,4471665,51192,1995/12/23,2014/03/04
(주)렉스엘이앤지,004790,2012/12,-6397357,8087,-14957.37,1077,4582447,4478767,23416,1995/12/23,2014/03/04
(주)렉스엘이앤지,004790,2013/12,439985,6484,-2752.15,182,3730683,3635355,14497,1995/12/23,2014/03/04
(주)로보로보,215100,2015/12,,,,,,,,2015/04/22,
(주)로보로보,215100,2016/12,,,,,,,,2015/04/22,
(주)로보로보,215100,2017/12,-1070742,21744,-40.02,2829,445465,0,24308,2015/04/22,
(주)로보로보,215100,2018/12,2848719,25197,3845.76,2481,420678,0,26399,2015/04/22,
(주)로보로보,215100,2019/12,832875,24607,2228.78,2613,489307,0,26282,2015/04/22,
(주)로보로보,215100,2020/12,-3293826,23531,-2421.17,2918,872851,0,24711,2015/04/22,
(주)로보스타,090360,2011/12,8277720,29749,17775.98,11000,104190,47260,66977,2011/10/17,
(주)로보스타,090360,2012/12,172916,25263,10105.9,15443,105440,57532,65862,2011/10/17,
(주)로보스타,090360,2013/12,5117841,26400,14887.01,16260,165440,71356,77678,2011/10/17,
(주)로보스타,090360,2014/12,5820089,29111,16090.59,15458,165440,86776,73999,2011/10/17,
(주)로보스타,090360,2015/12,5819621,38609,25999.11,24965,1194264,112020,99883,2011/10/17,
