회사명,거래소코드,회계년도,매출액(영업수익)(*)(연결),영업이익(손실)(연결),당기순이익(순손실)(연결)
(주)트레이스,052290,2003/12,,,
(주)트레이스,052290,2004/12,,,
(주)트레이스,052290,2005/12,,,
(주)트레이스,052290,2006/12,,,
(주)트레이스,052290,2007/12,,,
(주)트레이스,052290,2008/12,,,
(주)트레이스,052290,2009/12,,,
(주)트레이스,052290,2010/12,,,
(주)트리니티,053070,2001/12,,,
(주)트리니티,053070,2002/12,,,
(주)트리니티,053070,2003/12,,,
(주)트리니티,053070,2004/12,,,
(주)트리니티,053070,2005/12,,,
(주)트리니티,053070,2006/12,13022409,-37215070,-42004602
(주)트리니티,053070,2007/12,,,
(주)트리니티,053070,2008/12,,,
(주)특수건설,026150,2000/12,,,
(주)특수건설,026150,2001/12,,,
(주)특수건설,026150,2002/12,,,
(주)특수건설,026150,2003/12,,,
(주)특수건설,026150,2004/12,,,
(주)특수건설,026150,2005/12,,,
(주)특수건설,026150,2006/12,,,
(주)특수건설,026150,2007/12,,,
(주)특수건설,026150,2008/12,,,
(주)특수건설,026150,2009/12,,,
(주)특수건설,026150,2010/12,,,
(주)티브로드도봉강북방송,035210,2000/12,,,
(주)티브로드도봉강북방송,035210,2001/12,23529083,4150571,1955641
(주)티브로드도봉강북방송,035210,2002/12,32287700,5877828,3057962
(주)티브로드도봉강북방송,035210,2003/12,40427749,8913755,8058298
(주)티브로드도봉강북방송,035210,2004/12,52881519,14087229,4218674
(주)티브로드도봉강북방송,035210,2005/12,80872117,19489797,23515521
(주)티브로드도봉강북방송,035210,2006/12,87752419,21557603,16238856
(주)티브로드도봉강북방송,035210,2007/12,101009805,20412568,13223488
(주)티브로드도봉강북방송,035210,2008/12,113475647,22120885,5076465
(주)티브로드도봉강북방송,035210,2009/12,107349388,7650465,-2627325
(주)티브로드도봉강북방송,035210,2010/12,97095682,8556127,-3974669
(주)티브로드한빛방송,043890,2000/12,,,
(주)티브로드한빛방송,043890,2001/12,28730245,7748188,4509091
(주)티브로드한빛방송,043890,2002/12,67920464,12084843,1837391
(주)티브로드한빛방송,043890,2003/12,119244257,10001280,-53151245
(주)티브로드한빛방송,043890,2004/12,115773166,-4594789,-19731283
(주)티브로드한빛방송,043890,2005/12,151236654,14824394,-19856558
(주)티브로드한빛방송,043890,2006/12,174158487,22112979,258855
(주)티브로드한빛방송,043890,2007/12,193885673,42388306,18097992
(주)티브로드한빛방송,043890,2008/12,250831000,48876489,29900142
(주)티브로드한빛방송,043890,2009/12,274686695,73672988,46337931
(주)티브로드한빛방송,043890,2010/12,314477438,73079921,68943488
(주)티비씨,033830,2010/12,,,
(주)티비에이치글로벌,084870,2005/12,,,
(주)티비에이치글로벌,084870,2006/12,,,
(주)티비에이치글로벌,084870,2007/12,233071566,29335349,16013660
(주)티비에이치글로벌,084870,2008/12,294514534,-5450951,-19137279
(주)티비에이치글로벌,084870,2009/12,302303358,31885048,9675149
(주)티비에이치글로벌,084870,2010/12,337380532,37176320,6012942
(주)티사이언티픽,057680,2002/12,,,
(주)티사이언티픽,057680,2003/12,,,
(주)티사이언티픽,057680,2004/12,,,
(주)티사이언티픽,057680,2005/12,,,
(주)티사이언티픽,057680,2006/12,,,
(주)티사이언티픽,057680,2007/12,,,
(주)티사이언티픽,057680,2008/12,,,
(주)티사이언티픽,057680,2009/12,9293152,-3970508,518790
(주)티사이언티픽,057680,2010/12,13468308,-1789179,-2508261
(주)티씨케이,064760,2003/09,,,
(주)티씨케이,064760,2004/09,,,
(주)티씨케이,064760,2005/09,,,
(주)티씨케이,064760,2006/12,,,
(주)티씨케이,064760,2007/12,,,
(주)티씨케이,064760,2008/12,,,
(주)티씨케이,064760,2009/12,,,
(주)티씨케이,064760,2010/12,,,
(주)티에스넥스젠,043220,2001/12,,,
(주)티에스넥스젠,043220,2002/12,,,
(주)티에스넥스젠,043220,2003/12,,,
(주)티에스넥스젠,043220,2004/12,,,
(주)티에스넥스젠,043220,2005/12,,,
(주)티에스넥스젠,043220,2006/12,,,
(주)티에스넥스젠,043220,2007/12,,,
(주)티에스넥스젠,043220,2008/12,,,
(주)티에스넥스젠,043220,2009/12,,,
(주)티에스넥스젠,043220,2010/12,,,
(주)티에스엠텍,066350,2003/12,,,
(주)티에스엠텍,066350,2004/12,,,
(주)티에스엠텍,066350,2005/12,,,
(주)티에스엠텍,066350,2006/12,,,
(주)티에스엠텍,066350,2007/12,,,
(주)티에스엠텍,066350,2008/12,,,
(주)티에스엠텍,066350,2009/12,,,
(주)티에스엠텍,066350,2010/12,,,
(주)티에이치엔,019180,2000/12,143190540,635139,1521181
(주)티에이치엔,019180,2001/12,130522144,-435374,-3912506
(주)티에이치엔,019180,2002/12,134335670,3732042,-17479441
(주)티에이치엔,019180,2003/12,94323997,4754225,2384302
(주)티에이치엔,019180,2004/12,80047149,3962068,8956697
(주)티에이치엔,019180,2005/12,105722890,6695578,4137311
(주)티에이치엔,019180,2006/12,132151714,6502147,4277005
(주)티에이치엔,019180,2007/12,136152258,7444044,5486085
(주)티에이치엔,019180,2008/12,119363139,8790554,6299570
(주)티에이치엔,019180,2009/12,103496464,5149247,-1713502
(주)티에이치엔,019180,2010/12,142660192,9333205,7785742
(주)티엘아이,062860,2006/12,,,
(주)티엘아이,062860,2007/12,,,
(주)티엘아이,062860,2008/12,,,
(주)티엘아이,062860,2009/12,,,
(주)티엘아이,062860,2010/12,,,
(주)티엠,076090,2005/12,,,
(주)티엠,076090,2006/12,,,
(주)티엠,076090,2007/12,,,
(주)티엠,076090,2008/12,,,
(주)티엠,076090,2009/12,,,
(주)티웨이홀딩스,004870,2000/12,,,
(주)티웨이홀딩스,004870,2001/12,,,
(주)티웨이홀딩스,004870,2002/12,,,
(주)티웨이홀딩스,004870,2003/12,,,
(주)티웨이홀딩스,004870,2004/12,,,
(주)티웨이홀딩스,004870,2005/12,,,
(주)티웨이홀딩스,004870,2006/12,,,
(주)티웨이홀딩스,004870,2007/12,,,
(주)티웨이홀딩스,004870,2008/12,,,
(주)티웨이홀딩스,004870,2009/12,,,
(주)티웨이홀딩스,004870,2010/12,,,
(주)티이씨앤코,008900,2000/12,259690995,20586070,-34790449
(주)티이씨앤코,008900,2001/12,272389180,19031741,-4348340
(주)티이씨앤코,008900,2002/12,258555739,6281073,4131393
(주)티이씨앤코,008900,2003/12,219395084,-1554068,986595
(주)티이씨앤코,008900,2004/12,172299574,-8054983,-14187642
(주)티이씨앤코,008900,2005/12,137593201,140083,10492174
(주)티이씨앤코,008900,2006/12,126709521,6719622,5292477
(주)티이씨앤코,008900,2007/12,377350824,-5342221,53171304
(주)티이씨앤코,008900,2008/12,183828454,-17018550,-58146864
(주)티이씨앤코,008900,2009/12,179726746,-24946152,-76658243
(주)티이씨앤코,008900,2010/12,302236183,22125495,-3689427
(주)티플랙스,081150,2009/12,,,
(주)티플랙스,081150,2010/12,,,
(주)티피씨메카트로닉스,048770,2001/06,,,
(주)티피씨메카트로닉스,048770,2002/06,,,
(주)티피씨메카트로닉스,048770,2003/06,,,
(주)티피씨메카트로닉스,048770,2004/06,,,
(주)티피씨메카트로닉스,048770,2005/06,,,
(주)티피씨메카트로닉스,048770,2006/06,,,
(주)티피씨메카트로닉스,048770,2007/06,,,
(주)티피씨메카트로닉스,048770,2008/06,,,
(주)티피씨메카트로닉스,048770,2009/06,,,
(주)티피씨메카트로닉스,048770,2010/06,,,
(주)파나진,046210,2001/06,,,
(주)파나진,046210,2002/06,,,
(주)파나진,046210,2003/12,,,
(주)파나진,046210,2004/12,,,
(주)파나진,046210,2005/12,56278940,-378355,-1325796
(주)파나진,046210,2006/12,49795875,-4078294,-6860753
(주)파나진,046210,2007/12,37700461,-4153142,-6667244
(주)파나진,046210,2008/12,49442909,-1636808,-11337567
(주)파나진,046210,2009/12,32343127,-6392003,-13422679
(주)파나진,046210,2010/12,,,
(주)파라다이스,034230,2002/12,331215012,63409768,43940301
(주)파라다이스,034230,2003/12,322196085,56235708,44018261
(주)파라다이스,034230,2004/12,300267698,60751708,94126595
(주)파라다이스,034230,2005/12,345818362,63367407,44245818
(주)파라다이스,034230,2006/12,303405487,22394131,11517348
(주)파라다이스,034230,2007/12,315638826,23928290,22723118
(주)파라다이스,034230,2008/12,359214705,25250127,18310299
(주)파라다이스,034230,2009/12,422962011,38898914,34628733
(주)파라다이스,034230,2010/12,535868282,46716184,41588221
(주)파라텍,033540,2000/12,,,
(주)파라텍,033540,2001/12,,,
(주)파라텍,033540,2002/12,,,
(주)파라텍,033540,2003/12,,,
(주)파라텍,033540,2004/12,,,
(주)파라텍,033540,2005/12,,,
(주)파라텍,033540,2006/12,,,
(주)파라텍,033540,2007/12,,,
(주)파라텍,033540,2008/12,,,
(주)파라텍,033540,2009/12,,,
(주)파라텍,033540,2010/12,,,
(주)파루,043200,2000/12,,,
(주)파루,043200,2001/12,,,
(주)파루,043200,2002/12,,,
(주)파루,043200,2003/12,,,
(주)파루,043200,2004/12,,,
(주)파루,043200,2005/12,,,
(주)파루,043200,2006/12,,,
(주)파루,043200,2007/12,,,
(주)파루,043200,2008/12,,,
(주)파루,043200,2009/12,,,
(주)파루,043200,2010/12,,,
(주)파브코,101990,2008/12,,,
(주)파브코,101990,2009/12,,,
(주)파브코,101990,2010/12,,,
(주)파세코,037070,2000/12,,,
(주)파세코,037070,2001/12,,,
(주)파세코,037070,2002/12,,,
(주)파세코,037070,2003/12,,,
(주)파세코,037070,2004/12,,,
(주)파세코,037070,2005/12,,,
(주)파세코,037070,2006/12,,,
(주)파세코,037070,2007/12,,,
(주)파세코,037070,2008/12,,,
(주)파세코,037070,2009/12,,,
(주)파세코,037070,2010/12,,,
(주)파워넷,037030,2000/12,,,
(주)파워넷,037030,2001/12,,,
(주)파워넷,037030,2002/12,,,
(주)파워넷,037030,2003/12,,,
(주)파워넷,037030,2004/12,,,
(주)파워로직스,047310,2004/06,,,
(주)파워로직스,047310,2005/06,,,
(주)파워로직스,047310,2006/12,,,
(주)파워로직스,047310,2007/12,224457038,-2275112,-16861974
(주)파워로직스,047310,2008/12,384614651,27517772,-46573512
(주)파워로직스,047310,2009/12,542511091,11854516,-9538694
(주)파워로직스,047310,2010/12,578054402,5916829,-24580855
(주)파인디앤씨,049120,2001/12,,,
(주)파인디앤씨,049120,2002/12,,,
(주)파인디앤씨,049120,2003/12,,,
(주)파인디앤씨,049120,2004/12,,,
(주)파인디앤씨,049120,2005/12,129804945,12861947,12427531
(주)파인디앤씨,049120,2006/12,193621782,8286475,7275740
(주)파인디앤씨,049120,2007/12,194287206,11268119,5280366
(주)파인디앤씨,049120,2008/12,259472143,2959792,-3341728
(주)파인디앤씨,049120,2009/12,,,
(주)파인디앤씨,049120,2010/12,,,
(주)파인디지털,038950,2000/12,,,
(주)파인디지털,038950,2001/12,,,
(주)파인디지털,038950,2002/12,,,
(주)파인디지털,038950,2003/12,44800216,7497008,5123467
(주)파인디지털,038950,2004/12,30044754,955930,2223824
(주)파인디지털,038950,2005/12,45326787,1574737,2133200
(주)파인디지털,038950,2006/12,68613107,-266072,-4343673
(주)파인디지털,038950,2007/12,56756049,-6254272,-7560517
(주)파인디지털,038950,2008/12,,,
(주)파인디지털,038950,2009/12,,,
(주)파인디지털,038950,2010/12,,,
(주)파인테크닉스,106240,2009/12,212713779,-1552448,-8181838
(주)파인테크닉스,106240,2010/12,263118622,8055366,15483831
(주)파커스,065690,2002/12,,,
(주)파커스,065690,2003/12,,,
(주)파커스,065690,2004/12,,,
(주)파커스,065690,2005/12,,,
(주)파커스,065690,2006/12,49416851,5470541,4366062
(주)파커스,065690,2007/12,59148601,10603196,9048620
(주)파커스,065690,2008/12,72919026,11374377,13162397
(주)파커스,065690,2009/12,88564863,15176708,13804477
(주)파커스,065690,2010/12,88831584,8656579,7558352
(주)파트론,091700,2006/12,,,
(주)파트론,091700,2007/12,69733631,11271486,9696752
(주)파트론,091700,2008/12,116953077,17191130,16588989
(주)파트론,091700,2009/12,198839071,26587332,22840212
(주)파트론,091700,2010/12,289847053,20519159,20058775
(주)팜스코,036580,2000/12,,,
(주)팜스코,036580,2001/12,,,
(주)팜스코,036580,2002/12,,,
(주)팜스코,036580,2003/12,,,
(주)팜스코,036580,2004/12,,,
(주)팜스코,036580,2005/12,,,
(주)팜스코,036580,2006/12,,,
(주)팜스코,036580,2007/12,,,
(주)팜스코,036580,2008/12,,,
(주)팜스코,036580,2009/12,,,
(주)팜스코,036580,2010/12,,,
(주)팜스토리,027710,2000/12,,,
(주)팜스토리,027710,2001/12,,,
(주)팜스토리,027710,2002/12,160107699,5857063,7258334
(주)팜스토리,027710,2003/12,113543434,3469803,2873807
(주)팜스토리,027710,2004/12,213164045,4773868,5810524
(주)팜스토리,027710,2005/12,305815340,5379178,7791407
(주)팜스토리,027710,2006/12,350754482,4605570,6389249
(주)팜스토리,027710,2007/12,311841592,7964962,6630674
(주)팜스토리,027710,2008/12,454220801,19084967,-2245508
(주)팜스토리,027710,2009/12,688889048,10925022,17732978
(주)팜스토리,027710,2010/12,763766903,8798408,9065430
(주)팬스타엔터프라이즈,054300,2002/12,,,
(주)팬스타엔터프라이즈,054300,2003/12,,,
(주)팬스타엔터프라이즈,054300,2004/12,,,
(주)팬스타엔터프라이즈,054300,2005/12,,,
(주)팬스타엔터프라이즈,054300,2006/12,,,
(주)팬스타엔터프라이즈,054300,2007/12,,,
(주)팬스타엔터프라이즈,054300,2008/12,,,
(주)팬스타엔터프라이즈,054300,2009/12,32666331,-16246453,-21552225
(주)팬스타엔터프라이즈,054300,2010/12,34405164,-5150561,-22464979
(주)팬엔터테인먼트,068050,2006/12,,,
(주)팬엔터테인먼트,068050,2007/12,,,
(주)팬엔터테인먼트,068050,2008/12,,,
(주)팬엔터테인먼트,068050,2009/12,,,
(주)팬엔터테인먼트,068050,2010/12,,,
(주)팬택,025930,2000/12,,,
(주)팬택,025930,2001/12,,,
(주)팬택,025930,2002/12,,,
(주)팬택,025930,2003/12,,,
(주)팬택,025930,2004/12,,,
(주)팬택,025930,2005/12,,,
(주)팬택,025930,2006/12,,,
(주)팬택앤큐리텔,063350,2003/12,,,
(주)팬택앤큐리텔,063350,2004/12,,,
(주)팬택앤큐리텔,063350,2005/12,1962950543,-113352688,-136789814
(주)팬택앤큐리텔,063350,2006/12,,,
(주)퍼시스,016800,2000/12,154093088,20030312,19740224
(주)퍼시스,016800,2001/12,132269150,15724074,14361001
(주)퍼시스,016800,2002/12,155125157,23966399,18050106
(주)퍼시스,016800,2003/12,156492769,20506935,17412426
(주)퍼시스,016800,2004/12,174343435,26580069,23559556
(주)퍼시스,016800,2005/12,201884398,36864940,31477581
(주)퍼시스,016800,2006/12,216731302,34960077,29377854
(주)퍼시스,016800,2007/12,237179150,37370468,32794591
(주)퍼시스,016800,2008/12,256622616,36904883,35885742
(주)퍼시스,016800,2009/12,,,
(주)퍼시스,016800,2010/12,,,
(주)퍼시픽글라스,009080,2000/12,,,
(주)퍼시픽글라스,009080,2001/12,,,
(주)퍼시픽글라스,009080,2002/12,,,
(주)퍼시픽글라스,009080,2003/12,,,
(주)퍼시픽글라스,009080,2004/12,,,
(주)평산,089480,2006/12,,,
(주)평산,089480,2007/12,,,
(주)평산,089480,2008/12,490215210,51234302,-40972462
(주)평산,089480,2009/12,403642792,-121648013,-149008784
(주)평산,089480,2010/12,246684588,-82342007,-141703827
(주)포네이처,045290,2004/12,,,
(주)포네이처,045290,2005/12,,,
(주)포네이처,045290,2006/12,,,
(주)포네이처,045290,2007/12,,,
(주)포네이처,045290,2008/12,,,
(주)포네이처,045290,2009/12,,,
(주)포넷,048270,2003/12,56372156,-2253028,-5437423
(주)포넷,048270,2004/12,40905616,-3476138,-6625021
(주)포넷,048270,2005/12,35118498,2283359,6102409
(주)포넷,048270,2006/12,28393781,-1979653,-4835666
(주)포넷,048270,2007/12,,,
(주)포넷,048270,2008/12,,,
(주)포메탈,119500,2010/12,,,
(주)포스코아이씨티,022100,2000/12,,,
(주)포스코아이씨티,022100,2001/12,,,
(주)포스코아이씨티,022100,2002/12,,,
(주)포스코아이씨티,022100,2003/12,,,
(주)포스코아이씨티,022100,2004/12,,,
(주)포스코아이씨티,022100,2005/12,,,
(주)포스코아이씨티,022100,2006/12,,,
(주)포스코아이씨티,022100,2007/12,,,
(주)포스코아이씨티,022100,2008/12,,,
(주)포스코아이씨티,022100,2009/12,368643868,9664369,-74105546
(주)포스코아이씨티,022100,2010/12,830129559,21990264,16865881
(주)포스코엠텍,009520,2000/12,,,
(주)포스코엠텍,009520,2001/12,,,
(주)포스코엠텍,009520,2002/12,,,
(주)포스코엠텍,009520,2003/12,137867317,396924,3253261
(주)포스코엠텍,009520,2004/12,237484588,3689413,4231718
(주)포스코엠텍,009520,2005/12,,,
(주)포스코엠텍,009520,2006/12,,,
(주)포스코엠텍,009520,2007/12,,,
(주)포스코엠텍,009520,2008/12,,,
(주)포스코엠텍,009520,2009/12,,,
(주)포스코엠텍,009520,2010/12,543770433,14727633,8171873
(주)포스코인터내셔널,047050,2001/12,6771000793,98286931,-896246056
(주)포스코인터내셔널,047050,2002/12,6523610067,108073889,84174341
(주)포스코인터내셔널,047050,2003/12,4501055490,119202755,56190726
(주)포스코인터내셔널,047050,2004/12,5591440336,120605921,171586411
(주)포스코인터내셔널,047050,2005/12,5647820458,74527196,166336514
(주)포스코인터내셔널,047050,2006/12,6846816106,92903806,112039371
(주)포스코인터내셔널,047050,2007/12,8215446574,84072187,97315828
(주)포스코인터내셔널,047050,2008/12,11426364427,122637015,78618234
(주)포스코인터내셔널,047050,2009/12,11543856035,156887248,130910464
(주)포스코인터내셔널,047050,2010/12,16111805612,181652199,119032945
(주)포스코케미칼,003670,2001/12,,,
(주)포스코케미칼,003670,2002/12,,,
(주)포스코케미칼,003670,2003/12,,,
(주)포스코케미칼,003670,2004/12,,,
(주)포스코케미칼,003670,2005/12,,,
(주)포스코케미칼,003670,2006/12,,,
(주)포스코케미칼,003670,2007/12,,,
(주)포스코케미칼,003670,2008/12,,,
(주)포스코케미칼,003670,2009/12,,,
(주)포스코케미칼,003670,2010/12,,,
(주)포스코플랜텍,051310,2007/12,,,
(주)포스코플랜텍,051310,2008/12,,,
(주)포스코플랜텍,051310,2009/12,,,
(주)포스코플랜텍,051310,2010/12,,,
(주)포이보스,038810,2000/12,,,
(주)포이보스,038810,2001/12,28258662,1643542,429729
(주)포이보스,038810,2002/12,30905735,-4231794,-4633606
(주)포이보스,038810,2003/12,18527180,-4207039,-15000548
(주)포이보스,038810,2004/12,10057373,-1459413,-587680
(주)포이보스,038810,2005/12,17329582,-2665509,-6358177
(주)포이보스,038810,2006/12,,,
(주)포이보스,038810,2007/12,,,
