회사명,거래소코드,회계년도,상장일,상장폐지일,자산(*)(연결)(천원),자본(*)(연결)(천원),매출액(영업수익)(*)(연결)(천원),영업이익(손실)(연결)(천원),당기순이익(순손실)(연결)(천원)
아세아페이퍼텍(주),009380,2005/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2006/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2007/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2008/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2009/12,1995/08/18,2013/01/23,,,,,
아세아페이퍼텍(주),009380,2010/12,1995/08/18,2013/01/23,,,,,
아스팩오일(주),232360,2010/12,2015/12/22,2017/07/25,,,,,
아시아나아이디티(주),267850,2004/12,2018/11/23,,,,,,
아시아나아이디티(주),267850,2005/12,2018/11/23,,,,,,
아시아나아이디티(주),267850,2006/12,2018/11/23,,,,,,
아시아나아이디티(주),267850,2007/12,2018/11/23,,,,,,
아시아나아이디티(주),267850,2008/12,2018/11/23,,,,,,
아시아나아이디티(주),267850,2009/12,2018/11/23,,,,,,
아시아나아이디티(주),267850,2010/12,2018/11/23,,,,,,
아시아나항공(주),020560,2000/12,2008/03/28,,4024131966,870750124,2097721649,170019357,-156364724
아시아나항공(주),020560,2000/12,1999/12/24,2008/03/28,,,,,
아시아나항공(주),020560,2001/12,2008/03/28,,4347010723,598366310,2223583570,75116021,-276214735
아시아나항공(주),020560,2001/12,1999/12/24,2008/03/28,4347010723,598366310,2223583570,75116021,-276214735
아시아나항공(주),020560,2002/12,2008/03/28,,3958384855,600462346,2574812945,185481244,142883813
아시아나항공(주),020560,2002/12,1999/12/24,2008/03/28,3958384855,600462346,2574812945,185481244,142883813
아시아나항공(주),020560,2003/12,2008/03/28,,3923638404,599653103,2513556506,44418661,-35960954
아시아나항공(주),020560,2003/12,1999/12/24,2008/03/28,3923638404,599653103,2513556506,44418661,-35960954
아시아나항공(주),020560,2004/12,2008/03/28,,3780092220,879344036,3036496680,147568357,270452219
아시아나항공(주),020560,2004/12,1999/12/24,2008/03/28,3780092220,879344036,3036496680,147568357,270452219
아시아나항공(주),020560,2005/12,2008/03/28,,3779958494,936809099,3147783579,64496139,31979358
아시아나항공(주),020560,2005/12,1999/12/24,2008/03/28,3779958494,936809099,3147783579,64496139,31979358
아시아나항공(주),020560,2006/12,2008/03/28,,4245384971,1060222345,3646886224,141661120,130639060
아시아나항공(주),020560,2006/12,1999/12/24,2008/03/28,4245384971,1060222345,3646886224,141661120,130639060
아시아나항공(주),020560,2007/12,1999/12/24,2008/03/28,,,,,
아시아나항공(주),020560,2007/12,2008/03/28,,4414056475,1134468060,3881274023,190133868,101371763
아시아나항공(주),020560,2008/12,2008/03/28,,6256321754,801131186,4527661695,-53812344,-246715364
아시아나항공(주),020560,2009/12,2008/03/28,,5906191098,751899581,4088002495,-233165154,-267940907
아시아나항공(주),020560,2010/12,2008/03/28,,6239572697,1049485787,5373654291,661845848,220715972
아이스테이션(주),056010,2000/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2001/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2002/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2003/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2004/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2005/12,2002/08/13,2012/04/13,57282357,25976850,39113400,-5758032,-32083025
아이스테이션(주),056010,2006/12,2002/08/13,2012/04/13,69273743,34434860,85359250,2638958,1145043
아이스테이션(주),056010,2007/12,2002/08/13,2012/04/13,74446736,25038000,143069685,-12650180,-19702876
아이스테이션(주),056010,2008/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2009/12,2002/08/13,2012/04/13,,,,,
아이스테이션(주),056010,2010/12,2002/08/13,2012/04/13,,,,,
아이쓰리시스템(주),214430,2007/12,2015/07/30,,,,,,
아이쓰리시스템(주),214430,2008/12,2015/07/30,,,,,,
아이쓰리시스템(주),214430,2009/12,2015/07/30,,,,,,
아이쓰리시스템(주),214430,2010/12,2015/07/30,,,,,,
아이에스동서(주),010780,2000/12,1986/01/27,,308865648,69045738,160594047,19610970,2231507
아이에스동서(주),010780,2001/12,1986/01/27,,319926017,62697958,148517132,11249562,-6347780
아이에스동서(주),010780,2002/12,1986/01/27,,,,,,
아이에스동서(주),010780,2003/12,1986/01/27,,,,,,
아이에스동서(주),010780,2004/12,1986/01/27,,,,,,
아이에스동서(주),010780,2005/12,1986/01/27,,,,,,
아이에스동서(주),010780,2006/12,1986/01/27,,,,,,
아이에스동서(주),010780,2007/12,1986/01/27,,,,,,
아이에스동서(주),010780,2008/12,1986/01/27,,475267869,280520294,161242328,-6281310,-7018625
아이에스동서(주),010780,2009/12,1986/01/27,,489955692,303067865,299827723,22437062,23020884
아이에스동서(주),010780,2010/12,1986/01/27,,631287561,332189862,381419918,25577473,17819697
아이이(주),023430,2000/12,1994/10/07,2017/12/20,,,,,
아이이(주),023430,2001/12,1994/10/07,2017/12/20,,,,,
아이이(주),023430,2002/12,1994/10/07,2017/12/20,39349724,33814005,16728262,-59502533,-75095058
아이이(주),023430,2003/12,1994/10/07,2017/12/20,33852094,26442797,10152160,-7857476,-7386600
아이이(주),023430,2004/12,1994/10/07,2017/12/20,32370766,27251185,12627198,-8996670,-9146631
아이이(주),023430,2005/12,1994/10/07,2017/12/20,26556721,22628975,12566511,-4964654,-5683323
아이이(주),023430,2006/12,1994/10/07,2017/12/20,25455714,21258345,12497847,-1778464,-1983728
아이이(주),023430,2007/12,1994/10/07,2017/12/20,13842895,9783123,9310151,-6975130,-31624746
아이이(주),023430,2008/12,1994/10/07,2017/12/20,,,,,
아이이(주),023430,2009/12,1994/10/07,2017/12/20,,,,,
아이이(주),023430,2010/12,1994/10/07,2017/12/20,,,,,
아이큐어(주),175250,2006/12,2018/07/12,,,,,,
아이크래프트(주),052460,2001/12,2005/01/03,,,,,,
아이크래프트(주),052460,2002/12,2005/01/03,,,,,,
아이크래프트(주),052460,2003/12,2005/01/03,,,,,,
아이크래프트(주),052460,2004/12,2005/01/03,,,,,,
아이크래프트(주),052460,2005/12,2005/01/03,,,,,,
아이크래프트(주),052460,2006/12,2005/01/03,,,,,,
아이크래프트(주),052460,2007/12,2005/01/03,,,,,,
아이크래프트(주),052460,2008/12,2005/01/03,,,,,,
아이크래프트(주),052460,2009/12,2005/01/03,,,,,,
아이크래프트(주),052460,2010/12,2005/01/03,,,,,,
아이텍(주),119830,2007/12,2010/10/26,,,,,,
아이텍(주),119830,2008/12,2010/10/26,,,,,,
아이텍(주),119830,2009/12,2010/10/26,,,,,,
아이텍(주),119830,2010/12,2010/10/26,,,,,,
아주스틸(주),139990,2004/12,2021/08/20,,,,,,
아주스틸(주),139990,2005/12,2021/08/20,,,,,,
아주스틸(주),139990,2006/12,2021/08/20,,,,,,
아주스틸(주),139990,2007/12,2021/08/20,,,,,,
아주스틸(주),139990,2008/12,2021/08/20,,,,,,
아주스틸(주),139990,2009/12,2021/08/20,,,,,,
아주스틸(주),139990,2010/12,2021/08/20,,,,,,
아진산업(주),013310,2002/12,2015/12/22,,,,,,
아진산업(주),013310,2003/12,2015/12/22,,,,,,
아진산업(주),013310,2004/12,2015/12/22,,,,,,
아진산업(주),013310,2005/12,2015/12/22,,,,,,
아진산업(주),013310,2006/12,2015/12/22,,,,,,
아진산업(주),013310,2007/12,2015/12/22,,,,,,
아진산업(주),013310,2008/12,2015/12/22,,,,,,
아진산업(주),013310,2009/12,2015/12/22,,,,,,
아진산업(주),013310,2010/12,2015/12/22,,,,,,
안국약품(주),001540,2000/12,2000/06/15,,,,,,
안국약품(주),001540,2001/12,2000/06/15,,,,,,
안국약품(주),001540,2002/12,2000/06/15,,,,,,
안국약품(주),001540,2003/12,2000/06/15,,,,,,
안국약품(주),001540,2004/12,2000/06/15,,,,,,
안국약품(주),001540,2005/12,2000/06/15,,,,,,
안국약품(주),001540,2006/12,2000/06/15,,,,,,
안국약품(주),001540,2007/12,2000/06/15,,,,,,
안국약품(주),001540,2008/12,2000/06/15,,,,,,
안국약품(주),001540,2009/12,2000/06/15,,,,,,
안국약품(주),001540,2010/12,2000/06/15,,,,,,
알루코(주),021570,2000/06,1989/12/23,2005/10/13,,,,,
알루코(주),021570,2001/06,1989/12/23,2005/10/13,,,,,
알루코(주),021570,2002/12,1989/12/23,2005/10/13,,,,,
알루코(주),021570,2003/12,1989/12/23,2005/10/13,,,,,
알루코(주),021570,2004/12,1989/12/23,2005/10/13,,,,,
알리코제약(주),260660,2002/12,2018/02/12,,,,,,
알리코제약(주),260660,2003/12,2018/02/12,,,,,,
알리코제약(주),260660,2005/06,2018/02/12,,,,,,
알리코제약(주),260660,2006/06,2018/02/12,,,,,,
알리코제약(주),260660,2007/12,2018/02/12,,,,,,
알리코제약(주),260660,2008/12,2018/02/12,,,,,,
알리코제약(주),260660,2009/12,2018/02/12,,,,,,
알리코제약(주),260660,2010/12,2018/02/12,,,,,,
알보젠코리아(주),002250,2000/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2001/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2002/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2003/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2004/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2005/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2006/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2007/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2008/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2009/12,1973/11/10,2019/05/20,,,,,
알보젠코리아(주),002250,2010/12,1973/11/10,2019/05/20,,,,,
알서포트(주),131370,2010/12,2011/01/05,,,,,,
알티전자(주),032290,2000/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2001/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2002/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2003/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2004/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2005/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2006/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2007/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2008/03,1997/03/15,2011/04/23,,,,,
알티전자(주),032290,2009/03,1997/03/15,2011/04/23,149256840,56495781,113737046,5012555,128964
알티전자(주),032290,2010/03,1997/03/15,2011/04/23,225775272,75792773,230203886,14353079,6449823
애경산업(주),018250,2000/12,2018/03/22,,,,,,
애경산업(주),018250,2001/12,2018/03/22,,,,,,
애경산업(주),018250,2002/12,2018/03/22,,,,,,
애경산업(주),018250,2003/12,2018/03/22,,,,,,
애경산업(주),018250,2004/12,2018/03/22,,,,,,
애경산업(주),018250,2005/12,2018/03/22,,,,,,
애경산업(주),018250,2006/12,2018/03/22,,,,,,
애경산업(주),018250,2007/12,2018/03/22,,,,,,
애경산업(주),018250,2008/12,2018/03/22,,,,,,
애경산업(주),018250,2009/12,2018/03/22,,,,,,
애경산업(주),018250,2010/12,2018/03/22,,,,,,
애니젠(주),196300,2009/12,2016/12/07,,,,,,
애니젠(주),196300,2010/12,2016/12/07,,,,,,
애머릿지코퍼레이션,900100,2008/12,2010/04/21,,,,,,
애머릿지코퍼레이션,900100,2009/12,2010/04/21,,,,,,
애머릿지코퍼레이션,900100,2010/12,2010/04/21,,,,,,
어보브반도체(주),102120,2006/12,2009/06/05,,,,,,
어보브반도체(주),102120,2007/12,2009/06/05,,,,,,
어보브반도체(주),102120,2008/12,2009/06/05,,,,,,
어보브반도체(주),102120,2009/12,2009/06/05,,,,,,
어보브반도체(주),102120,2010/12,2009/06/05,,,,,,
어울림네트웍스(주),042820,2000/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2001/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2002/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2003/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2004/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2005/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2006/12,2000/07/11,2012/11/17,,,,,
어울림네트웍스(주),042820,2007/12,2000/07/11,2012/11/17,45355117,18543716,22707869,-6895275,-14172365
어울림네트웍스(주),042820,2008/12,2000/07/11,2012/11/17,49712061,5308248,23576144,-7918007,-42748735
어울림네트웍스(주),042820,2009/12,2000/07/11,2012/11/17,39362929,12414231,16462775,-5822344,1058089
어울림네트웍스(주),042820,2010/12,2000/07/11,2012/11/17,50992393,36385342,16210304,-7933147,-2904183
어울림엘시스(주),033280,2000/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2001/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2002/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2003/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2004/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2005/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2006/12,1997/11/10,2012/09/11,83197813,49598647,44924514,-7549281,-14111377
어울림엘시스(주),033280,2007/12,1997/11/10,2012/09/11,105089290,57140715,68307762,-10987793,-19790079
어울림엘시스(주),033280,2008/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2009/12,1997/11/10,2012/09/11,,,,,
어울림엘시스(주),033280,2010/12,1997/11/10,2012/09/11,,,,,
어울림정보기술(주),038320,2001/12,2002/04/23,2012/09/08,,,,,
어울림정보기술(주),038320,2002/12,2002/04/23,2012/09/08,,,,,
어울림정보기술(주),038320,2003/12,2002/04/23,2012/09/08,,,,,
어울림정보기술(주),038320,2004/12,2002/04/23,2012/09/08,,,,,
어울림정보기술(주),038320,2005/12,2002/04/23,2012/09/08,,,,,
어울림정보기술(주),038320,2006/12,2002/04/23,2012/09/08,64286060,37219446,34808135,-2311463,-6608566
어울림정보기술(주),038320,2007/12,2002/04/23,2012/09/08,80616664,37549268,48198862,-8359071,-17647824
어울림정보기술(주),038320,2008/12,2002/04/23,2012/09/08,73752313,1678617,44838410,-13032422,-64589833
어울림정보기술(주),038320,2009/12,2002/04/23,2012/09/08,58272215,25896037,40467710,-6341050,-10647432
어울림정보기술(주),038320,2010/12,2002/04/23,2012/09/08,,,,,
에버테크노(주),070480,2002/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2003/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2004/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2005/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2006/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2007/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2008/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2009/12,2007/05/22,2014/07/17,,,,,
에버테크노(주),070480,2010/12,2007/05/22,2014/07/17,127320181,51341828,220397314,18966094,11841261
에스넷시스템(주),038680,2000/12,2000/04/27,,,,,,
에스넷시스템(주),038680,2001/12,2000/04/27,,90108452,65654306,106004191,5334352,3277011
에스넷시스템(주),038680,2002/12,2000/04/27,,81771782,62564847,85695469,-2565107,-3672446
에스넷시스템(주),038680,2003/12,2000/04/27,,85676896,61602839,94550984,-1807610,224760
에스넷시스템(주),038680,2004/12,2000/04/27,,81325590,57878585,93464093,-3180470,-2067079
에스넷시스템(주),038680,2005/12,2000/04/27,,91642553,62389895,108767741,2403081,2835131
에스넷시스템(주),038680,2006/12,2000/04/27,,92328860,64017020,102302827,2692374,2324255
에스넷시스템(주),038680,2007/12,2000/04/27,,85129845,58106471,107821314,2759880,-3223918
에스넷시스템(주),038680,2008/12,2000/04/27,,85771294,54022899,110234461,685655,-3834899
에스넷시스템(주),038680,2009/12,2000/04/27,,88703976,54464758,114301426,2982786,1065021
에스넷시스템(주),038680,2010/12,2000/04/27,,107583203,56020138,142172276,2085075,1639111
에스디바이오센서(주),137310,2010/12,2021/07/16,,,,,,
에스디엔(주),099220,2006/12,2009/05/19,,,,,,
에스디엔(주),099220,2007/12,2009/05/19,,,,,,
에스디엔(주),099220,2008/12,2009/05/19,,,,,,
에스디엔(주),099220,2009/12,2009/05/19,,108953353,49656020,91427221,4859931,8895895
에스디엔(주),099220,2010/12,2009/05/19,,171377152,59156188,109491948,10285031,4719266
에스맥(주),097780,2004/12,2008/01/23,,,,,,
에스맥(주),097780,2005/12,2008/01/23,,,,,,
에스맥(주),097780,2006/12,2008/01/23,,,,,,
에스맥(주),097780,2007/12,2008/01/23,,,,,,
에스맥(주),097780,2008/12,2008/01/23,,41829355,26331325,146170230,7177191,6061813
에스맥(주),097780,2009/12,2008/01/23,,53560043,24928940,148209917,-459200,-1438096
에스맥(주),097780,2010/12,2008/01/23,,109817668,42632251,227695198,10220540,11622160
에스비더블유생명과학(주),151910,2007/12,2012/08/02,,,,,,
에스비더블유생명과학(주),151910,2008/12,2012/08/02,,,,,,
에스비더블유생명과학(주),151910,2009/12,2012/08/02,,,,,,
에스비더블유생명과학(주),151910,2010/12,2012/08/02,,,,,,
에스씨아이평가정보(주),036120,2000/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2001/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2002/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2003/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2004/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2005/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2006/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2007/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2008/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2009/12,1999/12/07,,,,,,
에스씨아이평가정보(주),036120,2010/12,1999/12/07,,,,,,
에스에스씨피(주),071660,2000/12,2005/10/18,2012/09/29,,,,,
에스에스씨피(주),071660,2001/12,2005/10/18,2012/09/29,,,,,
에스에스씨피(주),071660,2002/12,2005/10/18,2012/09/29,,,,,
에스에스씨피(주),071660,2003/12,2005/10/18,2012/09/29,,,,,
에스에스씨피(주),071660,2004/12,2005/10/18,2012/09/29,147420999,53135961,105285375,10223799,6874782
에스에스씨피(주),071660,2005/12,2005/10/18,2012/09/29,196984825,95325706,142041729,16645918,10350742
에스에스씨피(주),071660,2006/12,2005/10/18,2012/09/29,284891891,182589350,192716824,29026470,15271401
에스에스씨피(주),071660,2007/12,2005/10/18,2012/09/29,474030643,254988024,335265388,30671236,18484265
에스에스씨피(주),071660,2008/12,2005/10/18,2012/09/29,606113765,263975252,383347949,12183196,2934878
에스에스씨피(주),071660,2009/12,2005/10/18,2012/09/29,644275688,294840730,400707724,21486480,-2884183
에스에스씨피(주),071660,2010/12,2005/10/18,2012/09/29,638753041,284423650,461499288,11852659,-25890265
에스엔유프리시젼(주),080000,2004/12,2005/01/25,,,,,,
에스엔유프리시젼(주),080000,2005/12,2005/01/25,,,,,,
에스엔유프리시젼(주),080000,2006/12,2005/01/25,,91355584,71386737,34039708,5549749,4787744
