회사명,거래소코드,회계년도,당기순이익(순손실),매출액(영업수익)(*),영업이익(손실)
성우전자(주),081580,2010/12,1829533,69273992,712875
성우테크론(주),045300,2001/12,788797,16911932,679719
성우테크론(주),045300,2002/12,810773,24263841,792794
성우테크론(주),045300,2003/12,1958468,12214928,2122581
성우테크론(주),045300,2004/12,2695219,13866234,2694609
성우테크론(주),045300,2005/12,1880168,13308316,3144660
성우테크론(주),045300,2006/12,1237071,11005485,2126444
성우테크론(주),045300,2007/12,1260890,11362869,1783679
성우테크론(주),045300,2008/12,34564,14811669,1089342
성우테크론(주),045300,2009/12,412989,14912675,197331
성우테크론(주),045300,2010/12,784604,20646268,738475
성원건설(주),012090,2000/12,75167448,287471031,6387101
성원건설(주),012090,2001/12,-49562201,247375716,6394806
성원건설(주),012090,2002/12,22271247,345484931,42566048
성원건설(주),012090,2003/12,22025810,318157724,23039158
성원건설(주),012090,2004/12,12714777,300349798,16100903
성원건설(주),012090,2005/12,39006291,290025458,48316372
성원건설(주),012090,2006/12,14843296,330647640,55903108
성원건설(주),012090,2007/12,9131276,236147206,5094999
성원건설(주),012090,2008/12,-4333604,325308022,8319304
성원건설(주),012090,2009/12,-54566742,415700047,248614
성융광전투자유한공사,900150,2010/12,,,
성지건설(주),005980,2000/12,8055573,215515501,25010604
성지건설(주),005980,2001/12,8777983,196497734,16933383
성지건설(주),005980,2002/12,9996931,166375353,19298978
성지건설(주),005980,2003/12,-5564100,193649642,15181928
성지건설(주),005980,2004/12,34981046,289831791,40318427
성지건설(주),005980,2005/12,37714761,296484906,51566892
성지건설(주),005980,2006/12,20615243,227626984,26427673
성지건설(주),005980,2007/12,8010662,210086634,18727142
성지건설(주),005980,2008/12,1029068,248840854,13515110
성지건설(주),005980,2009/12,-116159544,203745273,-82488963
성지건설(주),005980,2010/12,-169841784,136651466,-28952787
성창기업지주(주),000180,2000/09,13336030,152170090,14173785
성창기업지주(주),000180,2001/09,-14832286,152842271,11442452
성창기업지주(주),000180,2002/09,9276312,174921923,18738675
성창기업지주(주),000180,2003/09,24168990,173061541,9357500
성창기업지주(주),000180,2004/09,8661586,178310414,15394154
성창기업지주(주),000180,2005/09,-4376208,165859825,-961636
성창기업지주(주),000180,2006/09,9140116,158600953,688435
성창기업지주(주),000180,2007/09,-6236807,168245895,107004
성창기업지주(주),000180,2008/12,-28818661,184913987,-194442704
성창기업지주(주),000180,2009/12,2220630,17039811,2139732
성창기업지주(주),000180,2010/12,-1032654,14283554,-1174239
성호전자(주),043260,2001/12,1204086,14334569,1727745
성호전자(주),043260,2002/12,1352824,16440388,1296640
성호전자(주),043260,2003/12,753011,28224771,828083
성호전자(주),043260,2004/12,128793,30946383,291021
성호전자(주),043260,2005/12,-64392,37923606,589744
성호전자(주),043260,2006/12,2469424,47034254,2990674
성호전자(주),043260,2007/12,1250076,48350642,550205
성호전자(주),043260,2008/12,2404214,77499545,4458598
성호전자(주),043260,2009/12,3749659,94981287,5002907
성호전자(주),043260,2010/12,6050327,135023291,7482890
세기상사(주),002420,2000/12,-497919,2207619,392161
세기상사(주),002420,2001/12,-435287,1148972,-489499
세기상사(주),002420,2002/12,1961711,11325422,878709
세기상사(주),002420,2003/12,978341,13831838,2136515
세기상사(주),002420,2004/12,1913723,15297665,3149738
세기상사(주),002420,2005/12,1260207,13493517,2051592
세기상사(주),002420,2006/12,1237549,12646355,1882992
세기상사(주),002420,2007/12,416805,10703590,582139
세기상사(주),002420,2008/12,105539,8722218,331968
세기상사(주),002420,2009/12,-96392,7244370,-45007
세기상사(주),002420,2010/12,-689546,6302268,-686954
세림아이텍(주),033040,2000/12,-2290756,3093380,-9919328
세림아이텍(주),033040,2001/12,-12776923,4711328,-8728330
세명전기공업(주),017510,2000/12,1451217,18322925,2648297
세명전기공업(주),017510,2001/12,855645,17187383,1653404
세명전기공업(주),017510,2002/12,723774,14417760,1190316
세명전기공업(주),017510,2003/12,1041739,12784014,735524
세명전기공업(주),017510,2004/12,395814,12393223,535410
세명전기공업(주),017510,2005/12,938474,16062091,1909138
세명전기공업(주),017510,2006/12,387249,11297695,111438
세명전기공업(주),017510,2007/12,1915239,16686716,2148931
세명전기공업(주),017510,2008/12,1708867,16274825,2555223
세명전기공업(주),017510,2009/12,2067086,14108103,334628
세명전기공업(주),017510,2010/12,1871857,16095317,302322
세미텍(주),081220,2008/12,-17952116,63253635,-2012126
세미텍(주),081220,2009/12,-2961428,71623800,-391670
세미텍(주),081220,2010/12,3130505,105057166,4390978
세방(주),004360,2000/12,-23781546,253424074,3950168
세방(주),004360,2001/12,7696926,268365224,10735387
세방(주),004360,2002/12,7119037,289721356,12446342
세방(주),004360,2003/12,14163670,333047140,16449701
세방(주),004360,2004/12,16058305,367912473,27752656
세방(주),004360,2005/12,17505092,381652258,22586045
세방(주),004360,2006/12,25377820,410246425,23781954
세방(주),004360,2007/12,19213834,461212330,21954813
세방(주),004360,2008/12,43802658,502393457,31577166
세방(주),004360,2009/12,46935813,496121156,41044443
세방(주),004360,2010/12,51318927,541142029,34628667
세방전지(주),004490,2000/12,8749033,233512297,12971721
세방전지(주),004490,2001/12,8138218,240357262,8661993
세방전지(주),004490,2002/12,3647373,226598859,2883199
세방전지(주),004490,2003/12,4216742,241426116,3199653
세방전지(주),004490,2004/12,-1526412,276199601,-2063375
세방전지(주),004490,2005/12,13893753,290142247,11122942
세방전지(주),004490,2006/12,11903121,319529860,17099460
세방전지(주),004490,2007/12,18808672,496287206,29651820
세방전지(주),004490,2008/12,75368846,624588851,109907107
세방전지(주),004490,2009/12,70289574,627174256,93996192
세방전지(주),004490,2010/12,79209511,790200174,106250796
세신(주),004230,2000/03,-4197665,90092388,5148927
세신(주),004230,2001/03,982814,90446954,5979441
세신(주),004230,2002/03,-14416740,69490339,-12816572
세신(주),004230,2003/03,-10527265,73528280,-4096657
세신(주),004230,2004/03,-5710843,45676069,-6664390
세신(주),004230,2005/03,-6581108,29988197,-5245475
세신(주),004230,2006/12,-36006466,30058214,-23822417
세신(주),004230,2007/12,-7986738,11812290,-3565287
세신(주),004230,2008/12,-11019644,6211539,-4103013
세원이앤씨(주),091090,2006/12,6208886,80273292,8842044
세원이앤씨(주),091090,2007/12,13187636,184229450,19940551
세원이앤씨(주),091090,2008/12,13724422,318447367,57605783
세원이앤씨(주),091090,2009/12,2153590,261436737,21156925
세원이앤씨(주),091090,2010/12,1005600,234824767,6081450
세원텔레콤(주),036910,2000/12,8527063,403954678,28854053
세원텔레콤(주),036910,2001/12,9450855,669068731,34326733
세원텔레콤(주),036910,2002/12,-541972,520755484,21724695
세원텔레콤(주),036910,2003/12,-102783579,550462004,-33749238
세원화성(주),007910,2000/12,4641415,54516529,1654547
세원화성(주),007910,2001/12,1744417,54347441,3285463
세원화성(주),007910,2002/12,4984323,60366192,3375583
세원화성(주),007910,2003/12,7345991,62464313,527409
세원화성(주),007910,2004/12,1720900,64251793,-425971
세종공업(주),033530,2000/12,8911157,340756268,8474426
세종공업(주),033530,2001/12,9860251,438195108,9719772
세종공업(주),033530,2002/12,7443588,429192204,7049379
세종공업(주),033530,2003/12,11255468,200921567,9962855
세종공업(주),033530,2004/12,8852776,254822614,16204089
세종공업(주),033530,2005/12,10557521,356041030,10237616
세종공업(주),033530,2006/12,15323704,324685700,12001508
세종공업(주),033530,2007/12,12458121,365606372,8446862
세종공업(주),033530,2008/12,14250396,392189973,14635364
세종공업(주),033530,2009/12,38677590,357390583,23432382
세종공업(주),033530,2010/12,47111349,429098285,23923153
세종텔레콤(주),036630,2000/12,137808,3674333,48906
세종텔레콤(주),036630,2001/12,-2985173,9090969,-1888163
세종텔레콤(주),036630,2002/12,-4823427,16517086,-3604114
세종텔레콤(주),036630,2003/12,-10404124,25645946,-2001252
세종텔레콤(주),036630,2004/12,-86820,46708443,-389288
세종텔레콤(주),036630,2005/12,-2048669,72500783,-3444609
세종텔레콤(주),036630,2006/12,-11632267,35099520,-28797494
세종텔레콤(주),036630,2007/12,-47995805,92698771,-19090283
세종텔레콤(주),036630,2008/12,-44887914,385749942,-7363575
세종텔레콤(주),036630,2009/12,-17004740,349783385,4174210
세종텔레콤(주),036630,2010/12,-10415504,321029190,1611623
세하(주),027970,2000/12,1702125,118428238,7815987
세하(주),027970,2001/12,-1492676,119974604,7587105
세하(주),027970,2002/12,7365596,124817889,20934363
세하(주),027970,2003/12,6500161,126691271,12954236
세하(주),027970,2004/12,1186402,137080391,9288624
세하(주),027970,2005/12,-3093202,120347861,-2411100
세하(주),027970,2006/12,-9633347,119346145,-4640268
세하(주),027970,2007/12,1090936,132925401,-3321159
세하(주),027970,2008/12,135783,163699135,2877954
세하(주),027970,2009/12,-7521025,141363521,-3118737
세하(주),027970,2010/12,-61784600,174388781,5330667
소니드(주),060230,2002/12,-1826633,4534259,-1798042
소니드(주),060230,2003/12,-1801888,2905003,-1473317
소니드(주),060230,2004/12,-7969315,6154780,-1175412
소니드(주),060230,2005/12,-9949240,9005552,-2731140
소니드(주),060230,2006/12,8744743,17235945,-329221
소니드(주),060230,2007/12,-11467464,18774746,-3635733
소니드(주),060230,2008/12,-5227261,5364260,-3441604
소니드(주),060230,2009/12,-7509684,4832838,-4803001
소니드(주),060230,2010/12,-18698671,38268075,-7196543
솔브레인홀딩스(주),036830,2000/12,6463116,50211212,5409089
솔브레인홀딩스(주),036830,2001/12,7711057,61531113,8017405
솔브레인홀딩스(주),036830,2002/12,8859471,64523555,10200827
솔브레인홀딩스(주),036830,2003/12,8366504,61681489,8877394
솔브레인홀딩스(주),036830,2004/12,12240771,82112435,14091207
솔브레인홀딩스(주),036830,2005/12,15722426,96710654,17828554
솔브레인홀딩스(주),036830,2006/12,24747333,141669839,31687593
솔브레인홀딩스(주),036830,2007/12,26255859,166515344,29399743
솔브레인홀딩스(주),036830,2008/12,18688709,223805934,30391718
솔브레인홀딩스(주),036830,2009/12,25454519,290124221,35715178
솔브레인홀딩스(주),036830,2010/12,32977084,348659774,49204189
송원산업(주),004430,2000/12,8373414,153109832,3352779
송원산업(주),004430,2001/12,2719612,160327283,-2099559
송원산업(주),004430,2002/12,2059576,170893834,8503841
송원산업(주),004430,2003/12,-6729589,177236757,1497281
송원산업(주),004430,2004/12,-1810501,215167346,4058851
송원산업(주),004430,2005/12,9614005,251937614,15923539
송원산업(주),004430,2006/12,-10972528,236324475,3464380
송원산업(주),004430,2007/12,-58888030,230248677,-38977121
송원산업(주),004430,2008/12,-17979011,369879063,2176361
송원산업(주),004430,2009/12,25121446,418068340,39815868
송원산업(주),004430,2010/12,22170024,556162083,32168534
시그네틱스(주),033170,2010/12,19613138,238681201,23919915
시큐리티코리아(주),066330,2002/12,129116,21712371,-304587
시큐리티코리아(주),066330,2003/12,351357,34165056,288968
시큐리티코리아(주),066330,2004/12,881924,35307251,1613634
시큐리티코리아(주),066330,2005/12,670219,33224479,1469020
시큐리티코리아(주),066330,2006/12,-33153923,32626637,292382
시큐리티코리아(주),066330,2007/12,-18332438,39945763,-3333369
신대양제지(주),016590,2000/12,8313921,152100835,22039383
신대양제지(주),016590,2001/12,5810464,128720012,9500171
신대양제지(주),016590,2002/12,8637391,136569220,12183048
신대양제지(주),016590,2003/12,1052153,132386991,5163216
신대양제지(주),016590,2004/12,24937,126017217,4092613
신대양제지(주),016590,2005/12,-7929792,114308886,-5499246
신대양제지(주),016590,2006/12,7358228,116345001,12057301
신대양제지(주),016590,2007/12,5404902,141871620,9318290
신대양제지(주),016590,2008/12,9056973,184180818,8754039
신대양제지(주),016590,2009/12,10784309,162285313,12073042
신대양제지(주),016590,2010/12,15803058,265710949,16870093
신라교역(주),004970,2000/12,1640664,122279170,-1850729
신라교역(주),004970,2001/12,3451573,112530256,6435085
신라교역(주),004970,2002/12,12221502,102243063,3694483
신라교역(주),004970,2003/12,543134,126953294,805070
신라교역(주),004970,2004/12,931397,113941247,942634
신라교역(주),004970,2005/12,2150336,105968262,293168
신라교역(주),004970,2006/12,6513327,124175374,8371434
신라교역(주),004970,2007/12,16337558,147828519,17750298
신라교역(주),004970,2008/12,52194196,223318792,42896127
신라교역(주),004970,2009/12,30082418,220568876,31003881
신라교역(주),004970,2010/12,42393350,297795333,43095422
신라섬유(주),001000,2000/12,-4575308,33581230,-3103024
신라섬유(주),001000,2001/12,-1095145,24372132,-1149099
신라섬유(주),001000,2002/12,-858262,15502330,-784775
신라섬유(주),001000,2003/12,-3876348,6210482,-2948348
신라섬유(주),001000,2004/12,113171,3208929,-472108
신라섬유(주),001000,2005/12,-421142,1492505,-786111
신라섬유(주),001000,2006/12,-1791531,3776491,-1336627
신라섬유(주),001000,2007/12,-1884369,4284608,-668043
신라섬유(주),001000,2008/12,-1634764,3605294,-311829
신라섬유(주),001000,2009/12,-2199009,5207930,-229526
신라섬유(주),001000,2010/12,-806836,5844093,278310
신라에스지(주),025870,2000/12,408208,22736982,695251
신라에스지(주),025870,2001/12,64250,26704331,379085
신라에스지(주),025870,2002/12,-319565,21272460,-301836
신라에스지(주),025870,2003/12,440304,21027017,541056
신라에스지(주),025870,2004/12,216281,21437642,240949
신라에스지(주),025870,2005/12,93731,25936459,143196
신라에스지(주),025870,2006/12,283025,25841011,392818
신라에스지(주),025870,2007/12,-645928,22923930,-537998
신라에스지(주),025870,2008/12,-1475371,31007588,-537216
신라에스지(주),025870,2009/12,300055,29951067,549169
신라에스지(주),025870,2010/12,508522,30219407,633667
신성건설(주),001970,2000/12,1339482,288619919,14371982
신성건설(주),001970,2001/12,3080967,338373034,17028550
신성건설(주),001970,2002/12,1955651,334606570,22234683
신성건설(주),001970,2003/12,4621240,438115458,27786035
신성건설(주),001970,2004/12,9425953,496756607,31323448
신성건설(주),001970,2005/12,10819608,583731636,22970034
신성건설(주),001970,2006/12,5448209,576928257,12102497
신성건설(주),001970,2007/12,5328713,626612192,8150722
신성건설(주),001970,2008/12,-409414724,467949543,-287800471
신성델타테크(주),065350,2004/12,3889208,78653341,2921916
신성델타테크(주),065350,2005/12,6124928,94720705,4537606
신성델타테크(주),065350,2006/12,9094728,117338915,8530163
