회사명,거래소코드,회계년도,상장일,상장폐지일,매출액증가율_계산
(주)국순당,43650,2012/12,2000/08/24,,-7.039458995141426
(주)국순당,43650,2013/12,2000/08/24,,-16.448743551545757
(주)국순당,43650,2014/12,2000/08/24,,-7.370839142805502
(주)국순당,43650,2015/12,2000/08/24,,-15.697707657975188
(주)국순당,43650,2016/12,2000/08/24,,-9.996830706364584
(주)국순당,43650,2017/12,2000/08/24,,-9.95682058343101
(주)국순당,43650,2018/12,2000/08/24,,-2.0158366543323014
(주)국순당,43650,2019/12,2000/08/24,,66.0199841706963
(주)국순당,43650,2020/12,2000/08/24,,-48.13945228229781
(주)국영지앤엠,6050,2010/12,1994/10/07,,-8.079926365340182
(주)국영지앤엠,6050,2011/12,1994/10/07,,1.4951018603663218
(주)국영지앤엠,6050,2012/12,1994/10/07,,2.846486555460569
(주)국영지앤엠,6050,2013/12,1994/10/07,,27.427473915807493
(주)국영지앤엠,6050,2014/12,1994/10/07,,-7.70379656287573
(주)국영지앤엠,6050,2015/12,1994/10/07,,-22.10874276853965
(주)국영지앤엠,6050,2016/12,1994/10/07,,28.296122682041158
(주)국영지앤엠,6050,2017/12,1994/10/07,,22.164532348414458
(주)국영지앤엠,6050,2018/12,1994/10/07,,-10.435901463055517
(주)국영지앤엠,6050,2019/12,1994/10/07,,29.683034975279515
(주)국영지앤엠,6050,2020/12,1994/10/07,,-11.816192596138563
(주)국전약품,307750,2019/12,2018/12/19,,
(주)국전약품,307750,2020/12,2018/12/19,,
(주)굿이엠지,51530,2008/12,2001/07/03,2009/11/03,-67.32090414932185
(주)그래디언트,35080,2010/12,1999/07/05,,14.838869948991823
(주)그래디언트,35080,2011/12,1999/07/05,,14.820156967931252
(주)그래디언트,35080,2012/12,1999/07/05,,5.985707337689227
(주)그래디언트,35080,2013/12,1999/07/05,,545.1696669158023
(주)그래디언트,35080,2014/12,1999/07/05,,6.978464081281882
(주)그래디언트,35080,2015/12,1999/07/05,,12.817158118658401
(주)그래디언트,35080,2016/12,1999/07/05,,8.734120431394482
(주)그래디언트,35080,2017/12,1999/07/05,,-7.911951062523903
(주)그래디언트,35080,2018/12,1999/07/05,,-2.840059543819331
(주)그래디언트,35080,2019/12,1999/07/05,,-0.8303764040305311
(주)그래디언트,35080,2020/12,1999/07/05,,-7.1249108204925085
(주)그로웰텔레콤,35780,2003/12,2000/01/13,2005/01/11,4.974072578528822
(주)그리티,204020,2010/12,2018/07/23,,30.464239575904333
(주)그리티,204020,2011/12,2018/07/23,,
(주)그리티,204020,2012/12,2018/07/23,,
(주)그리티,204020,2013/12,2018/07/23,,
(주)그리티,204020,2014/12,2018/07/23,,
(주)그리티,204020,2015/12,2018/07/23,,2.5642370769169247
(주)그리티,204020,2016/12,2018/07/23,,3.0388734512304985
(주)그리티,204020,2017/12,2018/07/23,,19.128100570093164
(주)그리티,204020,2018/12,2018/07/23,,-5.198830131880712
(주)그리티,204020,2019/12,2018/07/23,,3.2032018661257426
(주)그리티,204020,2020/12,2018/07/23,,0.31075359536364655
(주)그린플러스,186230,2010/12,2019/08/07,,39.27423035393179
(주)그린플러스,186230,2011/12,2019/08/07,,
(주)그린플러스,186230,2012/12,2019/08/07,,
(주)그린플러스,186230,2013/12,2019/08/07,,
(주)그린플러스,186230,2014/12,2019/08/07,,
(주)그린플러스,186230,2015/12,2019/08/07,,
(주)그린플러스,186230,2016/12,2019/08/07,,
(주)그린플러스,186230,2017/12,2019/08/07,,
(주)그린플러스,186230,2018/12,2019/08/07,,
(주)그린플러스,186230,2019/12,2019/08/07,,5.337676539835934
(주)그린플러스,186230,2020/12,2019/08/07,,28.350858023733927
(주)극동자동화,272420,2015/12,2017/06/28,2018/11/15,
(주)극동자동화,272420,2016/12,2017/06/28,2018/11/15,
(주)극동자동화,272420,2017/12,2017/06/28,2018/11/15,
(주)글로벌스탠다드테크놀로지,83450,2010/12,2006/02/01,,106.1024312328056
(주)글로벌스탠다드테크놀로지,83450,2011/12,2006/02/01,,-10.17027634274994
(주)글로벌스탠다드테크놀로지,83450,2012/12,2006/02/01,,56.15814893086338
(주)글로벌스탠다드테크놀로지,83450,2013/12,2006/02/01,,24.950392367302136
(주)글로벌스탠다드테크놀로지,83450,2014/12,2006/02/01,,10.051516135298408
(주)글로벌스탠다드테크놀로지,83450,2015/12,2006/02/01,,-5.274076631671508
(주)글로벌스탠다드테크놀로지,83450,2016/12,2006/02/01,,7.577158949384856
(주)글로벌스탠다드테크놀로지,83450,2017/12,2006/02/01,,79.2959020699231
(주)글로벌스탠다드테크놀로지,83450,2018/12,2006/02/01,,-20.256817611080397
(주)글로벌스탠다드테크놀로지,83450,2019/12,2006/02/01,,29.558335594977958
(주)글로벌스탠다드테크놀로지,83450,2020/12,2006/02/01,,-0.8032110275685529
(주)글로포스트,37830,2008/12,2002/02/05,2010/02/09,56.10569784981476
(주)금양,1570,2010/12,1976/12/27,,27.299395707246692
(주)금양,1570,2011/12,1976/12/27,,8.78336167287775
(주)금양,1570,2012/12,1976/12/27,,11.925435685921855
(주)금양,1570,2013/12,1976/12/27,,27.1746690955171
(주)금양,1570,2014/12,1976/12/27,,1.4369923752905611
(주)금양,1570,2015/12,1976/12/27,,0.2831917352582061
(주)금양,1570,2016/12,1976/12/27,,6.089460023759944
(주)금양,1570,2017/12,1976/12/27,,6.931358773106368
(주)금양,1570,2018/12,1976/12/27,,13.897643815367456
(주)금양,1570,2019/12,1976/12/27,,-15.925473142885652
(주)금양,1570,2020/12,1976/12/27,,1.9950613193785427
(주)금오하이텍,165270,2010/12,2013/12/10,2017/06/07,17.084959034472718
(주)금오하이텍,165270,2011/12,2013/12/10,2017/06/07,
(주)금오하이텍,165270,2012/12,2013/12/10,2017/06/07,
(주)금오하이텍,165270,2013/12,2013/12/10,2017/06/07,
(주)금오하이텍,165270,2014/12,2013/12/10,2017/06/07,
(주)금오하이텍,165270,2015/12,2013/12/10,2017/06/07,
(주)금오하이텍,165270,2016/12,2013/12/10,2017/06/07,
(주)금호에이치티,214330,2010/12,2015/11/11,,53.11423366968749
(주)금호에이치티,214330,2011/12,2015/11/11,,
(주)금호에이치티,214330,2012/12,2015/11/11,,
(주)금호에이치티,214330,2013/12,2015/11/11,,
(주)금호에이치티,214330,2014/12,2015/11/11,,44.48818174406519
(주)금호에이치티,214330,2015/12,2015/11/11,,13.33782706422824
(주)금호에이치티,214330,2016/12,2015/11/11,,2.70983120940996
(주)금호에이치티,214330,2017/12,2015/11/11,,-13.840238737843864
(주)금호에이치티,214330,2018/12,2015/11/11,,16.444698071221005
(주)금호에이치티,214330,2019/12,2015/11/11,,19.991902322701836
(주)금호에이치티,214330,2020/12,2015/11/11,,-12.530116980157896
(주)금화피에스시,36190,2010/12,2000/12/26,,40.01435086940888
(주)금화피에스시,36190,2011/12,2000/12/26,,-15.274854058670423
(주)금화피에스시,36190,2012/12,2000/12/26,,30.80329781918249
(주)금화피에스시,36190,2013/12,2000/12/26,,53.49828275603761
(주)금화피에스시,36190,2014/12,2000/12/26,,14.151816558847486
(주)금화피에스시,36190,2015/12,2000/12/26,,24.435743909331137
(주)금화피에스시,36190,2016/12,2000/12/26,,-0.4031509301046249
(주)금화피에스시,36190,2017/12,2000/12/26,,-12.4401059600548
(주)금화피에스시,36190,2018/12,2000/12/26,,13.385482346812127
(주)금화피에스시,36190,2019/12,2000/12/26,,-10.239469216757087
(주)금화피에스시,36190,2020/12,2000/12/26,,12.366750146061806
(주)기가레인,49080,2010/12,2013/12/19,,19.209193747716224
(주)기가레인,49080,2013/12,2013/12/19,,1994.8776105048048
(주)기가레인,49080,2014/12,2013/12/19,,0.9779924945934746
(주)기가레인,49080,2015/12,2013/12/19,,-35.669620298550576
(주)기가레인,49080,2016/12,2013/12/19,,22.522723035197046
(주)기가레인,49080,2017/12,2013/12/19,,32.72070086593198
(주)기가레인,49080,2018/12,2013/12/19,,24.608684761248355
(주)기가레인,49080,2019/12,2013/12/19,,-41.678187862432985
(주)기가레인,49080,2020/12,2013/12/19,,-39.152183051199906
(주)기린,6070,2008/12,1989/06/20,2009/05/13,7.3503919777008555
(주)기산텔레콤,35460,2010/12,1999/11/18,,57.81379896396359
(주)기산텔레콤,35460,2011/12,1999/11/18,,-30.493970526732944
(주)기산텔레콤,35460,2012/12,1999/11/18,,13.14984448271633
(주)기산텔레콤,35460,2013/12,1999/11/18,,6.926943648820702
(주)기산텔레콤,35460,2014/12,1999/11/18,,-6.231021529722341
(주)기산텔레콤,35460,2015/12,1999/11/18,,6.976264571314013
(주)기산텔레콤,35460,2016/12,1999/11/18,,-25.765969636397852
(주)기산텔레콤,35460,2017/12,1999/11/18,,7.258911045889549
(주)기산텔레콤,35460,2018/12,1999/11/18,,-11.063709135931358
(주)기산텔레콤,35460,2019/12,1999/11/18,,18.795472450026146
(주)기산텔레콤,35460,2020/12,1999/11/18,,2.6209770776820296
(주)까뮤이앤씨,13700,2010/12,1989/11/30,,-24.838086908435535
(주)까뮤이앤씨,13700,2011/12,1989/11/30,,-58.95148678485537
(주)까뮤이앤씨,13700,2012/12,1989/11/30,,1.030978873005446
(주)까뮤이앤씨,13700,2013/12,1989/11/30,,-8.1428138004651
(주)까뮤이앤씨,13700,2014/12,1989/11/30,,47.86417212641715
(주)까뮤이앤씨,13700,2015/12,1989/11/30,,7.123526189054993
(주)까뮤이앤씨,13700,2016/12,1989/11/30,,5.543349520422295
(주)까뮤이앤씨,13700,2017/12,1989/11/30,,23.24046300549875
(주)까뮤이앤씨,13700,2018/12,1989/11/30,,-32.45501863606991
(주)까뮤이앤씨,13700,2019/12,1989/11/30,,143.70454454699316
(주)까뮤이앤씨,13700,2020/12,1989/11/30,,-42.936791956817686
(주)까스텔바작,308100,2017/12,2019/06/10,,150.26013317014937
(주)까스텔바작,308100,2018/12,2019/06/10,,9.73774310844053
(주)까스텔바작,308100,2019/12,2019/06/10,,-11.898654918870179
(주)까스텔바작,308100,2020/12,2019/06/10,,-17.310726901859702
(주)나노,187790,2015/12,2014/05/08,,
(주)나노,187790,2016/12,2014/05/08,,61.11122035756363
(주)나노,187790,2017/12,2014/05/08,,51.71568773466315
(주)나노,187790,2018/12,2014/05/08,,12.113165633072489
(주)나노,187790,2019/12,2014/05/08,,-10.065279869465888
(주)나노,187790,2020/12,2014/05/08,,-35.71465238020703
(주)나노브릭,286750,2016/12,2019/08/19,,
(주)나노브릭,286750,2017/12,2019/08/19,,
(주)나노브릭,286750,2018/12,2019/08/19,,20.105935680499616
(주)나노브릭,286750,2019/12,2019/08/19,,8.195109448047434
(주)나노브릭,286750,2020/12,2019/08/19,,11.273016155550938
(주)나노신소재,121600,2010/12,2011/02/09,,39.26319433626561
(주)나노신소재,121600,2011/12,2011/02/09,,20.343908381390133
(주)나노신소재,121600,2012/12,2011/02/09,,-29.37929179376953
(주)나노신소재,121600,2013/12,2011/02/09,,14.230323214254975
(주)나노신소재,121600,2014/12,2011/02/09,,3.3978952360126877
(주)나노신소재,121600,2015/12,2011/02/09,,54.47705841338083
(주)나노신소재,121600,2016/12,2011/02/09,,-4.702376019707734
(주)나노신소재,121600,2017/12,2011/02/09,,10.841330226358368
(주)나노신소재,121600,2018/12,2011/02/09,,14.661532283906297
(주)나노신소재,121600,2019/12,2011/02/09,,-6.424883387470535
(주)나노신소재,121600,2020/12,2011/02/09,,-0.7536320003200461
(주)나노엔텍,39860,2010/12,2000/08/16,,13.760712731209917
(주)나노엔텍,39860,2011/12,2000/08/16,,-12.86666602633168
(주)나노엔텍,39860,2012/12,2000/08/16,,2.1374379375087758
(주)나노엔텍,39860,2013/12,2000/08/16,,42.04992394883973
(주)나노엔텍,39860,2014/12,2000/08/16,,2.1703525544373625
(주)나노엔텍,39860,2015/12,2000/08/16,,27.38988126207872
(주)나노엔텍,39860,2016/12,2000/08/16,,-10.601825750757389
(주)나노엔텍,39860,2017/12,2000/08/16,,7.221947145116195
(주)나노엔텍,39860,2018/12,2000/08/16,,8.346333345555298
(주)나노엔텍,39860,2019/12,2000/08/16,,1.7793471528914357
(주)나노엔텍,39860,2020/12,2000/08/16,,12.14034853051337
(주)나노트로닉스,10670,2010/12,1996/05/14,2014/04/11,34.11874661458237
(주)나노트로닉스,10670,2011/12,1996/05/14,2014/04/11,-7.928747179237358
(주)나노트로닉스,10670,2012/12,1996/05/14,2014/04/11,13.531350339052873
(주)나노하이텍,71360,2008/12,2003/10/24,2009/04/29,-64.8194864897494
(주)나래나노텍,137080,2010/12,2022/02/08,,63.47603551760258
(주)나래나노텍,137080,2011/12,2022/02/08,,
(주)나래나노텍,137080,2012/12,2022/02/08,,
(주)나래나노텍,137080,2013/12,2022/02/08,,
(주)나래나노텍,137080,2014/12,2022/02/08,,
(주)나래나노텍,137080,2015/12,2022/02/08,,
(주)나래나노텍,137080,2016/12,2022/02/08,,
(주)나래나노텍,137080,2017/12,2022/02/08,,
(주)나래나노텍,137080,2018/12,2022/02/08,,-0.6561544893367772
(주)나래나노텍,137080,2019/12,2022/02/08,,-54.81763672663724
(주)나래나노텍,137080,2020/12,2022/02/08,,92.53467062047332
(주)나리지*온,36850,2009/12,1999/11/25,2010/07/14,3.217373767177228
(주)나무가,190510,2010/12,2015/11/12,,55.385547087896406
(주)나무가,190510,2011/12,2015/11/12,,
(주)나무가,190510,2012/12,2015/11/12,,
(주)나무가,190510,2013/12,2015/11/12,,156.5168160301937
(주)나무가,190510,2014/12,2015/11/12,,-0.44897624729504554
(주)나무가,190510,2015/12,2015/11/12,,84.97013909197
(주)나무가,190510,2016/12,2015/11/12,,-27.54360514855927
(주)나무가,190510,2017/12,2015/11/12,,-11.977603743057173
(주)나무가,190510,2018/12,2015/11/12,,21.454747319935503
(주)나무가,190510,2019/12,2015/11/12,,15.740106449073751
(주)나무가,190510,2020/12,2015/11/12,,41.3441625352155
(주)나스미디어,89600,2010/12,2013/07/17,,43.07631892011754
(주)나스미디어,89600,2011/12,2013/07/17,,15.231114239896225
(주)나스미디어,89600,2012/12,2013/07/17,,8.035010084098076
(주)나스미디어,89600,2013/12,2013/07/17,,5.504543792539785
(주)나스미디어,89600,2014/12,2013/07/17,,20.606034140012362
(주)나스미디어,89600,2015/12,2013/07/17,,52.369693478719384
(주)나스미디어,89600,2016/12,2013/07/17,,53.75315327138407
(주)나스미디어,89600,2017/12,2013/07/17,,71.96199122631398
(주)나스미디어,89600,2018/12,2013/07/17,,-11.36422079891638
(주)나스미디어,89600,2019/12,2013/07/17,,9.755274112785996
(주)나스미디어,89600,2020/12,2013/07/17,,-4.585852495219125
(주)나이벡,138610,2010/12,2011/07/13,,0.574788647809706
(주)나이벡,138610,2011/12,2011/07/13,,-48.72374607399531
(주)나이벡,138610,2012/12,2011/07/13,,43.41977696994097
(주)나이벡,138610,2013/12,2011/07/13,,-41.38042246256836
(주)나이벡,138610,2014/12,2011/07/13,,110.65873466148646
(주)나이벡,138610,2015/12,2011/07/13,,-12.799308332974658
(주)나이벡,138610,2016/12,2011/07/13,,15.112010749658323
(주)나이벡,138610,2017/12,2011/07/13,,31.18798176274585
(주)나이벡,138610,2018/12,2011/07/13,,-17.369059471723858
(주)나이벡,138610,2019/12,2011/07/13,,78.33539463393625
(주)나이벡,138610,2020/12,2011/07/13,,-31.551879259494065
(주)나이스디앤비,130580,2010/12,2011/12/22,,13.850210212995906
(주)나이스디앤비,130580,2011/12,2011/12/22,,7.045572708477081
(주)나이스디앤비,130580,2012/12,2011/12/22,,10.536670708220273
(주)나이스디앤비,130580,2013/12,2011/12/22,,1.5904339794792215
(주)나이스디앤비,130580,2014/12,2011/12/22,,7.8966575899020786
(주)나이스디앤비,130580,2015/12,2011/12/22,,21.45686642517305
(주)나이스디앤비,130580,2016/12,2011/12/22,,32.28737444888727
(주)나이스디앤비,130580,2017/12,2011/12/22,,24.490064262485905
(주)나이스디앤비,130580,2018/12,2011/12/22,,23.077819055516635
(주)나이스디앤비,130580,2019/12,2011/12/22,,48.59540651167084
(주)나이스디앤비,130580,2020/12,2011/12/22,,6.292180193489161
(주)나이스홀딩스,34310,2010/12,2004/02/04,,-80.53744502435829
(주)나이스홀딩스,34310,2011/12,2004/02/04,,91.7580306186986
(주)나이스홀딩스,34310,2012/12,2004/02/04,,8.773742458774514
(주)나이스홀딩스,34310,2013/12,2004/02/04,,255.90309506259646
(주)나이스홀딩스,34310,2014/12,2004/02/04,,24.220245278027804
(주)나이스홀딩스,34310,2015/12,2004/02/04,,16.43984992092683
(주)나이스홀딩스,34310,2016/12,2004/02/04,,23.428842421779393
(주)나이스홀딩스,34310,2017/12,2004/02/04,,7.698802192435927
(주)나이스홀딩스,34310,2018/12,2004/02/04,,11.159687052875368
(주)나이스홀딩스,34310,2019/12,2004/02/04,,16.493134688314147
(주)나이스홀딩스,34310,2020/12,2004/02/04,,9.467234950757717
(주)나이코,192240,2013/12,2014/02/28,2016/12/23,
(주)나이코,192240,2014/12,2014/02/28,2016/12/23,
(주)나이코,192240,2015/12,2014/02/28,2016/12/23,
(주)나인테크,267320,2018/12,2017/06/22,,
(주)나인테크,267320,2019/12,2017/06/22,,
(주)나인테크,267320,2020/12,2017/06/22,,
(주)남선알미늄,8350,2010/12,1978/05/22,,10.063251500822776
(주)남선알미늄,8350,2011/12,1978/05/22,,11.63976303357304
(주)남선알미늄,8350,2012/12,1978/05/22,,2.0290893001546624
(주)남선알미늄,8350,2013/12,1978/05/22,,14.529816294511097
(주)남선알미늄,8350,2014/12,1978/05/22,,-3.419981262867665
(주)남선알미늄,8350,2015/12,1978/05/22,,2.644223013094237
(주)남선알미늄,8350,2016/12,1978/05/22,,14.391718303264737
(주)남선알미늄,8350,2017/12,1978/05/22,,-0.01657607027179767
(주)남선알미늄,8350,2018/12,1978/05/22,,-13.186222497261879
(주)남선알미늄,8350,2019/12,1978/05/22,,-6.6274955756958045
(주)남선알미늄,8350,2020/12,1978/05/22,,-17.33697074147021
(주)남성,4270,2010/12,1989/11/14,,-15.996908294398846
(주)남성,4270,2011/12,1989/11/14,,-19.427865988959844
(주)남성,4270,2012/12,1989/11/14,,2.8178512301752403
(주)남성,4270,2013/12,1989/11/14,,7.426584277080721
(주)남성,4270,2014/12,1989/11/14,,-5.490774701916611
(주)남성,4270,2015/12,1989/11/14,,9.853781324508361
(주)남성,4270,2016/12,1989/11/14,,10.359891229109559
(주)남성,4270,2017/12,1989/11/14,,9.874778039329374
(주)남성,4270,2018/12,1989/11/14,,-9.500914645944837
(주)남성,4270,2019/12,1989/11/14,,-12.37064275239181
(주)남성,4270,2020/12,1989/11/14,,26.839921622990666
(주)남성알미늄,33220,2004/12,1997/10/13,2005/04/14,-14.324885958517006
(주)내츄럴엔도텍,168330,2013/12,2013/10/31,,289.601463528509
(주)내츄럴엔도텍,168330,2014/12,2013/10/31,,47.206700062757825
(주)내츄럴엔도텍,168330,2015/12,2013/10/31,,-64.12725619096071
(주)내츄럴엔도텍,168330,2016/12,2013/10/31,,-85.26948966284648
(주)내츄럴엔도텍,168330,2017/12,2013/10/31,,40.9209855979695
(주)내츄럴엔도텍,168330,2018/12,2013/10/31,,-3.3602386801414212
(주)내츄럴엔도텍,168330,2019/12,2013/10/31,,-26.29711922522855
(주)내츄럴엔도텍,168330,2020/12,2013/10/31,,101.31078982320385
(주)네오리소스,58550,2008/12,2002/05/07,2009/09/15,-96.1349413218625
(주)네오리진,94860,2010/12,2007/04/16,,2.068861024312532
(주)네오리진,94860,2011/12,2007/04/16,,104.33694311505963
(주)네오리진,94860,2012/12,2007/04/16,,-42.563849877481196
(주)네오리진,94860,2013/12,2007/04/16,,68.51979174867402
(주)네오리진,94860,2014/12,2007/04/16,,-16.807638597059203
(주)네오리진,94860,2015/12,2007/04/16,,-64.10581101543946
(주)네오리진,94860,2016/12,2007/04/16,,-14.16719527071106
(주)네오리진,94860,2017/12,2007/04/16,,-13.057426109821527
(주)네오리진,94860,2018/12,2007/04/16,,-2.147358739466588
(주)네오리진,94860,2019/12,2007/04/16,,24.334461328206793
(주)네오리진,94860,2020/12,2007/04/16,,-15.944987910649719
(주)네오셈,253590,2017/12,2018/04/04,,
(주)네오셈,253590,2018/12,2018/04/04,,
(주)네오셈,253590,2019/12,2018/04/04,,
(주)네오셈,253590,2020/12,2018/04/04,,78.64989362213224
(주)네오오토,212560,2011/12,2015/11/18,,
(주)네오오토,212560,2012/12,2015/11/18,,
(주)네오오토,212560,2013/12,2015/11/18,,
(주)네오오토,212560,2014/12,2015/11/18,,-7.267795582534261
(주)네오오토,212560,2015/12,2015/11/18,,6.084257234175448
(주)네오오토,212560,2016/12,2015/11/18,,21.795549285699163
(주)네오오토,212560,2017/12,2015/11/18,,-8.74819686936335
(주)네오오토,212560,2018/12,2015/11/18,,-10.14087144290478
(주)네오오토,212560,2019/12,2015/11/18,,2.774778868252994
(주)네오오토,212560,2020/12,2015/11/18,,-0.7953842124982864
(주)네오위즈,95660,2010/12,2007/07/02,,36.69925440061274
(주)네오위즈,95660,2011/12,2007/07/02,,31.93840427786488
(주)네오위즈,95660,2012/12,2007/07/02,,1.0245192073408973
